Station ID/Identification de la station,Date (UTC)/Date (TUC),Timezone Offset/Décalage Horaire,Activity Type/Type d'activité,Gauge Height/Niveau,Mean Gauge Height/Niveau Moyen,Discharge/Débit,Rating Curve Table Number/Numéro de cource de tarage,Shift From Base Curve/Décalage par rapport à la courbe de base,Deviation From Base Curve/Déviation par rapport à la courbe de base,Deviation From Shifted Curve/Déviation par rapport à la courbe décalée,Control Condition/Condition de contrôle,Control Condition Remarks/Remark sur les condition de contrôle,Activity Remarks/Remarques des activités,Width/Largeur,Area/Secteur,Velocity/Vitesse,Air Temperature/Température de l'air,Water Temperature/La température de l'eau,Approval/Approbation,Uncertainty/Incertitude
09FA001,2024-06-01T19:40:00,-8,Stage/Niveau d'eau,2.146,,,,,,,,,GC: 0.000 HG: 5.082 Surge: 0.002  * The uncertainty value is equivalent to the surge value in eHSN.  DWL,,,,,,Provisional/Provisoire,
09FA001,2024-06-01T18:40:30,-8,Discharge/Débit,,2.165,193.0,15.0,0.262,0.3849,0.3849,"Measurement condition : Clear; Clear , No Precipitation ,  ",clear and open.,"@ Uncertainty: QRev Uncertainty Analysis (DS Mueller, 2016), 2-sigma value (1 x Uncertainty Value reported in *.xml File). @ Good measurement. Suspect BM issues have caused error between stage and discharge relationship- will investigate and adjust as necessary when back in office. Suspect wrong BM used on previous visit(s). Measurements used for curve and BM used on previous visits will be checked upon return to office. The reason for this measurement being 38.5% off the curve will be found. old offset HG (was gas line now bubbler) = 3.431 new = 0.495 OTT (HG2) old offset = 2.926 new = 0.939 ADCP by Moving Boat",89.5,137.0,1.41,,,Provisional/Provisoire,3.7
09FA001,2024-05-17T01:10:00,-8,Stage/Niveau d'eau,4.074,,,,,,,,,GC: 0.000 Surge: 0.010  * The uncertainty value is equivalent to the surge value in eHSN.  DWL,,,,,,Provisional/Provisoire,
09FA001,2024-05-16T23:05:00,-8,Stage/Niveau d'eau,4.02,,,,,,,,,GC: 0.000 HG: 0.765 Surge: 0.005  * The uncertainty value is equivalent to the surge value in eHSN.  DWL,,,,,,Provisional/Provisoire,
09FA001,2024-04-07T21:15:00,-8,Stage/Niveau d'eau,1.414,,,,,,,,,GC: 0.000 HG: 1.020 Surge: 0.000  * The uncertainty value is equivalent to the surge value in eHSN.  DWL,,,,,,Provisional/Provisoire,
09FA001,2024-04-07T20:37:30,-8,Discharge/Débit,,1.414,3.36,15.0,0.3,-0.8731,-0.85440004,"Measurement condition : Ice; Partly Cloudy , No Precipitation ,  ",CIC,"@ Uncertainty: ISO method, 2-sigma value (1 x Uncertainty Value reported in *.xml File). @ SRC not performed as line frozen. MGH taken from DWL Mid-section",35.5,15.4,0.218,-3.0,-0.1,Provisional/Provisoire,7.28
09FA001,2024-02-11T18:10:00,-8,Stage/Niveau d'eau,1.332,,,,,,,,,,,,,,,Provisional/Provisoire,
09FA001,2024-02-07T21:32:30,-8,Discharge/Débit,,,2.67,,,,,"Measurement condition : Ice; Mostly Cloudy , No Precipitation , Calm Wind ",Cic,Qmmnt normal for this time of year. Mgh not calculated as no sensor working.  HFC Comments:,44.0,21.1,0.127,-32.0,0.0,Provisional/Provisoire,
09FA001,2023-09-24T23:05:00,-8,Stage/Niveau d'eau,1.504,,,,,,,,,GC: 0.000 HG2: 1.677 DWL,,,,,,Provisional/Provisoire,
09FA001,2023-09-24T21:40:00,-8,Stage/Niveau d'eau,1.504,,,,,,,,,GC: 0.000 HG: 0.961 HG2: 1.442 DWL,,,,,,Provisional/Provisoire,
09FA001,2023-07-17T17:45:00,-8,Stage/Niveau d'eau,2.051,,,,,,,,,GC: 0.000 Reset (RS),,,,,,Provisional/Provisoire,
09FA001,2023-07-17T17:25:00,-8,Stage/Niveau d'eau,2.055,,,,,,,,,HG2: 2.180 Found (FD),,,,,,Provisional/Provisoire,
09FA001,2023-07-17T17:05:00,-8,Stage/Niveau d'eau,2.051,,,,,,,,,GC: 0.000,,,,,,Provisional/Provisoire,
09FA001,2023-07-17T16:53:00,-8,Discharge/Débit,,2.055,124.0,15.0,-0.028,0.0433,0.0433,"Measurement condition : Clear; Partly Cloudy , No Precipitation ,  ",consistent open laminar section with no anomalies,RFT - mmt would not load QRev in eHSN for unknown reasons.,71.4,97.5,1.27,19.0,10.6,Provisional/Provisoire,5.7
09FA001,2023-07-17T16:40:00,-8,Stage/Niveau d'eau,2.057,,,,,,,,,GC: 0.000,,,,,,Provisional/Provisoire,
09FA001,2023-07-17T16:30:00,-8,Stage/Niveau d'eau,2.059,,,,,,,,,Found (FD),,,,,,Provisional/Provisoire,
09FA001,2023-06-06T17:48:30,-8,Discharge/Débit,,1.622,46.9,15.0,-0.0168,-0.078600004,-0.0304,"Measurement condition : Clear; Cloudy , No Precipitation ,  ","open channel, good laminar flow.","DWL only taken once. MGH calculated from stage data since consistent and linear @ Uncertainty: QRev Uncertainty Analysis (DS Mueller, 2016), 2-sigma value (1 x Uncertainty Value reported in *.xml File). @ Post measurement orientation correction: switched LHB to RHB Sensors found ripped out. Both reset and reset again after stabilization. Gas line slower to stabilize and reset again at 10:10. HG old offset = 1.093 new = 0.956 HG2 old offset 0.570 new = 0.724 Levels run initially for DWL upon arrival and then with other side BMs to complete BM tie just before departure. RFT- Suspected OM at 11:00 on 2023.06.06 corrected in AQ. BM tie problematic and possibly not valid due to not starting and ending at other side BMs, one of which intended to be primary moving forward.  ADCP by Moving Boat",59.4,64.6,0.725,17.0,11.2,Provisional/Provisoire,3.7
09FA001,2023-06-06T17:00:00,-8,Stage/Niveau d'eau,1.623,,,,,,,,,HG: 1.762 Reset (RS),,,,,,Provisional/Provisoire,
09FA001,2023-06-06T16:50:00,-8,Stage/Niveau d'eau,1.623,,,,,,,,,HG: 1.100 Reset (RS),,,,,,Provisional/Provisoire,
09FA001,2023-04-03T19:50:00,-8,Stage/Niveau d'eau,1.317,,,,,,,,,GC: 0.000 HG2: 1.342 Reset (RS),,,,,,Provisional/Provisoire,
09FA001,2023-04-01T21:12:30,-8,Discharge/Débit,,1.331,2.96,15.0,0.225,-0.83989996,-0.8085,"Measurement condition : Ice; Mostly Cloudy , No Precipitation ,  ",CIC,HFC Comments: Control Condition: cicMeasurement Section Codition: bWeather Condition: 75%ccWind Velocity: lightWind Direction: 0 DWL only taken once. No overflow. Channel consistent and as expected HG old offset = 1.310 new = 1.093 HG2 bubbler offset old = 1.318 new = 1.331 (realized too late that no reason to perform SRC) RFT- Both visits originally done on same eHSN but redone on 2023.04.06 onto two. sorry for the mistake. Mid-section,45.0,21.0,0.141,-11.0,0.0,Provisional/Provisoire,
09FA001,2023-04-01T20:50:00,-8,Stage/Niveau d'eau,1.331,,,,,,,,,HG: 1.546 HG2: 1.318,,,,,,Provisional/Provisoire,
