STATION_NUMBER,DATA_TYPE,YEAR,PEAK_CODE,PRECISION_CODE,MONTH,DAY,HOUR,MINUTE,TIME_ZONE,PEAK,SYMBOL,CODE DESCRIPTION
10CD005,H,2011,H,8.0,6,21,18.0,55.0,PST,1.83899998664856, ,Maximum
10CD005,H,2012,H,8.0,6,7,8.0,50.0,PST,2.2330000400543213, ,Maximum
10CD005,H,2013,H,8.0,5,12,2.0,45.0,PST,1.919000029563904, ,Maximum
10CD005,H,2014,H,8.0,6,12,19.0,45.0,PST,1.7920000553131104, ,Maximum
10CD005,H,2015,H,8.0,8,4,9.0,40.0,PST,1.9919999837875368, ,Maximum
10CD005,H,2016,H,8.0,6,16,11.0,0.0,PST,3.125, ,Maximum
10CD005,H,2017,H,8.0,7,23,7.0,40.0,PST,2.2309999465942383, ,Maximum
10CD005,H,2018,H,8.0,6,26,9.0,10.0,PST,1.7699999809265137, ,Maximum
10CD005,H,2018,L,8.0,8,22,15.0,10.0,PST,0.7059999704360962, ,Minimum
10CD005,H,2019,H,8.0,6,19,7.0,30.0,PST,1.9529999494552608, ,Maximum
10CD005,H,2020,H,8.0,6,15,1.0,40.0,PST,2.4019999504089355, ,Maximum
10CD005,H,2021,H,8.0,8,7,17.0,35.0,PST,2.1640000343322754, ,Maximum
10CD005,H,2022,H,8.0,6,23,10.0,45.0,PST,1.6540000438690186, ,Maximum
10CD005,H,2023,H,8.0,8,3,6.0,15.0,PST,1.1790000200271606, ,Maximum
10CD005,Q,1983,H,,6,19,21.0,44.0,PST,19.0,,Maximum
10CD005,Q,1984,H,,5,21,9.0,30.0,PST,29.600000381469727,,Maximum
10CD005,Q,1985,H,,9,16,18.0,26.0,PST,10.600000381469728,,Maximum
10CD005,Q,1986,H,,7,13,4.0,30.0,PST,16.299999237060547,,Maximum
10CD005,Q,1987,H,,8,1,,,,150.0,E,Maximum
10CD005,Q,1989,H,,8,9,12.0,18.0,PST,35.70000076293945,E,Maximum
10CD005,Q,1990,H,,6,1,3.0,51.0,PST,7.429999828338623,,Maximum
10CD005,Q,1991,H,,7,14,11.0,46.0,PST,18.700000762939453,,Maximum
10CD005,Q,1992,H,,6,10,14.0,12.0,PST,10.100000381469728,,Maximum
10CD005,Q,1993,H,,8,9,13.0,51.0,PST,30.200000762939453,E,Maximum
10CD005,Q,1994,H,,7,11,11.0,10.0,PST,18.100000381469727,,Maximum
10CD005,Q,1995,H,,8,17,10.0,37.0,PST,21.5,,Maximum
10CD005,Q,1996,H,,7,6,18.0,0.0,PST,60.29999923706055,E,Maximum
10CD005,Q,1997,H,,8,8,8.0,39.0,PST,53.5,,Maximum
10CD005,Q,1998,H,,7,15,11.0,19.0,PST,222.0,E,Maximum
10CD005,Q,1999,H,,6,8,1.0,24.0,PST,38.400001525878906, ,Maximum
10CD005,Q,1999,L,,1,1,0.0,0.0,PST,0.0,B,Minimum
10CD005,Q,2000,H,,9,5,2.0,25.0,PST,7.309999942779541, ,Maximum
10CD005,Q,2000,L,,1,1,0.0,0.0,PST,0.0,B,Minimum
10CD005,Q,2001,H,,7,19,18.0,5.0,PST,36.0, ,Maximum
10CD005,Q,2001,L,,1,1,0.0,0.0,PST,0.0,B,Minimum
10CD005,Q,2002,H,,7,1,22.0,35.0,PST,94.3000030517578, ,Maximum
10CD005,Q,2002,L,,1,1,0.0,0.0,PST,0.0,B,Minimum
10CD005,Q,2003,H,,7,1,12.0,20.0,PST,34.70000076293945, ,Maximum
10CD005,Q,2003,L,,1,15,0.0,0.0,PST,0.0,B,Minimum
10CD005,Q,2004,H,,7,21,0.0,0.0,PST,5.699999809265137,E,Maximum
10CD005,Q,2005,H,,8,2,5.0,50.0,PST,9.0600004196167,E,Maximum
10CD005,Q,2006,H,,7,11,6.0,45.0,PST,7.010000228881836, ,Maximum
10CD005,Q,2007,H,,7,1,11.0,0.0,PST,48.29999923706055, ,Maximum
10CD005,Q,2008,H,,5,21,19.0,0.0,PST,48.29999923706055, ,Maximum
10CD005,Q,2009,H,,9,8,3.0,15.0,PST,18.0, ,Maximum
10CD005,Q,2010,H,,9,12,0.0,15.0,PST,11.100000381469728, ,Maximum
10CD005,Q,2011,H,,6,21,20.0,35.0,PST,10.5, ,Maximum
10CD005,Q,2012,H,,6,7,8.0,50.0,PST,22.899999618530277, ,Maximum
10CD005,Q,2013,H,,5,12,2.0,45.0,PST,12.300000190734863, ,Maximum
10CD005,Q,2014,H,,6,12,19.0,45.0,PST,9.140000343322754, ,Maximum
10CD005,Q,2016,H,,6,16,11.0,0.0,PST,127.0,E,Maximum
10CD005,Q,2017,H,,7,23,7.0,40.0,PST,43.20000076293945,E,Maximum
10CD005,Q,2018,H,,6,26,9.0,10.0,PST,18.799999237060547,E,Maximum
10CD005,Q,2019,H,,6,19,7.0,30.0,PST,27.0,E,Maximum
10CD005,Q,2020,H,,6,15,1.0,40.0,PST,55.29999923706055,E,Maximum
10CD005,Q,2021,H,,8,7,17.0,35.0,PST,39.0,E,Maximum
10CD005,Q,2022,H,,6,23,11.0,15.0,PST,13.0,E,Maximum
10CD005,Q,2022,L,,2,1,0.0,0.0,PST,0.0,B,Minimum
10CD005,Q,2023,H,,8,3,6.0,15.0,PST,3.2699999809265137, ,Maximum
10CD005,Q,2024,H,,7,2,19.0,25.0,PST,13.300000190734863, ,Maximum
10CD005,Q,2024,L,,1,1,0.0,0.0,PST,0.0,B,Minimum
