STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
08NE110,Water Level,NA,2011,2023,13
08NE110,Flow,NA,1971,2023,49
