Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
08KA007,38.0,"Used curve 37.00 with upper rating point moved right, lower rating point unchanged, and offset tweaked slightly. Plots all open-water 2016-2021, uses max peak mmts since 2002.",LogarithmicTable,Provisional/Provisoire,(1.291);
08KA007,37.0,"bottom end is trending to the left.  The rating was drawn with measurements from 2017 & 2018.  The upper end was anchored with the historical high measurement from 2007, and the low end was anchored with a measurement from 2014.",LogarithmicTable,Final/Finales,(1.297);
08KA007,36.0,right of curve 36,LogarithmicTable,Final/Finales,(1.32);
08KA007,35.0,,LogarithmicTable,Final/Finales,(1.362);
08KA007,34.0,,LogarithmicTable,Final/Finales,(1.3);
08KA007,33.0,"coincident with table #32 below 2.150, above 3.850",LinearTable,Final/Finales,
08KA007,33.0,"coincident with table #32 below 2.150, above 3.850",LinearTable,Final/Finales,
08KA007,32.0,coincident with table #31 at and above 2.350,LinearTable,Final/Finales,
08KA007,31.0,coincident with table #30 above 2.050 and below 3.,LinearTable,Final/Finales,
08KA007,30.0,coincident with table #29 blo 1.700 & abv 2.000.,LinearTable,Final/Finales,
08KA007,29.0,,LinearTable,Final/Finales,
08KA007,28.0,,LinearTable,Final/Finales,
08KA007,27.0,,LinearTable,Final/Finales,
08KA007,26.0,,LinearTable,Final/Finales,
08KA007,25.0,,LinearTable,Final/Finales,
08KA007,24.0,,LinearTable,Final/Finales,
08KA007,23.0,,LinearTable,Final/Finales,
08KA007,22.0,,LinearTable,Final/Finales,
