STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
05CE010,Water Level,NA,2012,2023,12
05CE010,Instantantaneous Sediment,DI,1971,1971,1
05CE010,Flow,NA,1967,2023,52
