STATION_NUMBER,DATA_TYPE,YEAR,PEAK_CODE,PRECISION_CODE,MONTH,DAY,HOUR,MINUTE,TIME_ZONE,PEAK,SYMBOL,CODE DESCRIPTION
08JA016,Q,1977,H,,6,18,20,50,PST,7.449999809265137,,Maximum
08JA016,Q,1978,H,,6,4,21,11,PST,11.199999809265137,,Maximum
08JA016,Q,1979,H,,6,2,21,10,PST,10.800000190734863,,Maximum
08JA016,Q,1980,H,,5,31,17,55,PST,12.199999809265137,,Maximum
08JA016,Q,1983,H,,5,30,21,4,PST,7.380000114440918,E,Maximum
08JA016,Q,1984,H,,6,14,21,0,PST,6.980000019073486,E,Maximum
08JA016,Q,1985,H,,5,26,18,50,PST,8.0,,Maximum
08JA016,Q,1986,H,,6,15,1,0,PST,9.4399995803833,,Maximum
08JA016,Q,1988,H,,6,6,21,14,PST,7.0,,Maximum
08JA016,Q,1989,H,,6,2,0,57,PST,6.869999885559082,,Maximum
08JA016,Q,1990,H,,6,3,18,50,PST,5.909999847412109,,Maximum
08JA016,Q,1991,H,,6,10,20,23,PST,6.679999828338623,,Maximum
08JA016,Q,1992,H,,6,13,0,56,PST,9.5600004196167,,Maximum
08JA016,Q,1993,H,,6,28,5,38,PST,9.81999969482422,,Maximum
08JA016,Q,1994,H,,7,2,21,7,PST,9.399999618530272,,Maximum
08JA016,Q,1995,H,,5,16,16,49,PST,7.21999979019165,,Maximum
