STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
10RC002,Water Level,NA,2003,2023,21
10RC002,Flow,NA,2003,2023,21
