STATION_NUMBER,STATION_NAME,PROV_TERR_STATE_LOC,REGIONAL_OFFICE_ID,HYD_STATUS,SED_STATUS,LATITUDE,LONGITUDE,DRAINAGE_AREA_GROSS,DRAINAGE_AREA_EFFECT,RHBN,REAL_TIME,CONTRIBUTOR_ID,OPERATOR_ID,DATUM_ID
10CB001,SIKANNI CHIEF RIVER NEAR FORT NELSON,BC,2,A,,57.23822021484375,-122.69146728515624,2180.0,,1,1,647.0,647.0,10.0
