Station ID/Identification de la station,Date (UTC)/Date (TUC),Timezone Offset/Décalage Horaire,Activity Type/Type d'activité,Gauge Height/Niveau,Mean Gauge Height/Niveau Moyen,Discharge/Débit,Rating Curve Table Number/Numéro de cource de tarage,Shift From Base Curve/Décalage par rapport à la courbe de base,Deviation From Base Curve/Déviation par rapport à la courbe de base,Deviation From Shifted Curve/Déviation par rapport à la courbe décalée,Control Condition/Condition de contrôle,Control Condition Remarks/Remark sur les condition de contrôle,Activity Remarks/Remarques des activités,Width/Largeur,Area/Secteur,Velocity/Vitesse,Air Temperature/Température de l'air,Water Temperature/La température de l'eau,Approval/Approbation,Uncertainty/Incertitude
04DC001,2024-06-11T15:10:00,-5,Discharge/Débit,,26.046,1710.0,6.0,0.102,0.0277,0.0277,"Measurement condition : Clear; Mostly Cloudy , No Precipitation , Moderate Wind Blowing Downstream",,"15hp on zodiac was well suited for water velocities at this stage.   @ Uncertainty: QRev Uncertainty Analysis (DS Mueller, 2016), 2-sigma value (1 x Uncertainty Value reported in *.xml File). @ ADCP by Moving Boat",255.0,1600.0,1.07,21.0,15.0,Provisional/Provisoire,6.0
04DC001,2024-06-11T14:05:00,-5,Stage/Niveau d'eau,26.046,,,,,,,,,HG: 26.016 Surge: 0.002  * The uncertainty value is equivalent to the surge value in eHSN.  No Reset (NR),,,,,,Provisional/Provisoire,
04DC001,2024-03-06T17:52:30,-5,Discharge/Débit,,21.709,90.6,6.0,-0.809,-0.5984,-0.5984,"Measurement condition : Ice; Clear , No Precipitation , Calm Wind ",100% ICE COVER,"@ Uncertainty: ISO method, 2-sigma value (1 x Uncertainty Value reported in *.xml File). @ Mid-section",200.0,394.0,0.23,-14.0,0.3,Provisional/Provisoire,3.96
04DC001,2024-03-06T16:35:00,-5,Stage/Niveau d'eau,21.712,,,,,,,,,HG: 21.723 Surge: 0.000  * The uncertainty value is equivalent to the surge value in eHSN.  Reset (RS),,,,,,Provisional/Provisoire,
04DC001,2023-08-15T19:40:00,-5,Stage/Niveau d'eau,22.322,,,,,,,,,HG: 22.340 Reset (RS),,,,,,Final/Finales,
04DC001,2023-08-15T18:15:30,-5,Discharge/Débit,,22.323,361.0,6.0,0.00484,0.0032,0.0032,"Measurement condition : Clear; Smokey , Heavy Rain , Moderate Wind Blowing Upstream",,"@ Uncertainty: QRev Uncertainty Analysis (DS Mueller, 2016), 2-sigma value (1 x Uncertainty Value reported in *.xml File). @ ADCP by Moving Boat",171.0,637.0,0.567,18.0,17.0,Final/Finales,5.7
04DC001,2022-09-13T21:07:00,-5,Stage/Niveau d'eau,22.83,,,,,,,,,HG: 22.826 Reset (RS),,,,,,Final/Finales,
04DC001,2022-09-13T20:04:00,-5,Stage/Niveau d'eau,22.831,,,,,,,,,HG: 22.816 No Reset (NR),,,,,,Final/Finales,
04DC001,2022-09-01T19:42:00,-5,Stage/Niveau d'eau,22.844,,,,,,,,,HG: 1.011 Reset (RS),,,,,,Final/Finales,
04DC001,2022-09-01T14:12:00,-5,Stage/Niveau d'eau,22.849,,,,,,,,,HG: 22.860 Surge: 0.010  * The uncertainty value is equivalent to the surge value in eHSN.  No Reset (NR),,,,,,Final/Finales,
04DC001,2022-06-21T16:17:00,-5,Stage/Niveau d'eau,25.136,,,,,,,,,HG: 23.397 Reset (RS),,,,,,Final/Finales,
04DC001,2022-06-21T15:34:00,-5,Discharge/Débit,,25.135,1290.0,6.0,0.0407,0.012999999,0.012999999,"Measurement condition : Clear; Cloudy , No Precipitation , Moderate Wind Blowing Cross Stream",,ADCP by Moving Boat,246.0,1350.0,0.952,22.0,17.0,Final/Finales,3.4
04DC001,2022-03-22T16:59:00,-5,Stage/Niveau d'eau,21.875,,,,,,,,,GC: 0.000 HG: 21.900 Reset (RS),,,,,,Final/Finales,
04DC001,2022-03-22T15:10:00,-5,Discharge/Débit,,21.875,101.0,6.0,-0.9,-0.6106,-0.6106,"Measurement condition : Ice; Partly Cloudy , No Precipitation , Heavy Wind Blowing Downstream",100% ICE COVER,Mid-section,195.0,432.0,0.234,-8.0,,Final/Finales,2.96
04DC001,2021-09-22T15:41:00,-5,Stage/Niveau d'eau,22.649,,,,,,,,,HG: 22.649 HG2: 22.685 No Reset (NR),,,,,,Final/Finales,
04DC001,2021-09-22T14:40:30,-5,Discharge/Débit,,22.647,449.0,6.0,0.0312,0.0185,0.0185,"Measurement condition : Clear; Clear , No Precipitation , Very Light Wind Blowing Downstream",,Reset HG2 ADCP by Moving Boat,174.0,713.0,0.63,6.0,12.0,Final/Finales,3.5
04DC001,2021-06-15T14:34:00,-5,Stage/Niveau d'eau,24.519,,,,,,,,,HG: 24.514 HG2: 24.487 SRC: 0.005 Reset (RS),,,,,,Final/Finales,
04DC001,2021-06-15T14:03:30,-5,Discharge/Débit,,24.519,1050.0,6.0,0.0416,0.015,0.015,"Measurement condition : ; Partly Cloudy , No Precipitation , Light Wind Swirling/Variable",,Corrected M.G.H. includes Sensor Reset Correction of 0.005 and Gage Correction of 0.000 applied to Weighted M.G.H of 24.514 Left turning point at gauge for future level runs ADCP by Moving Boat,189.0,1040.0,1.01,,,Final/Finales,4.5
04DC001,2021-03-23T16:51:00,-5,Stage/Niveau d'eau,22.543,,,,,,,,,GC: 0.000 HG: 23.008 HG2: 22.542 SRC: -0.465 Reset (RS),,,,,,Final/Finales,
04DC001,2021-03-23T15:41:00,-5,Discharge/Débit,,22.543,127.0,6.0,-1.39,-0.6933,-0.6933,"Measurement condition : Ice; Cloudy , No Precipitation , Heavy Wind Blowing Upstream",complete ice cover,"Known orifice movement in early wintere,  did not run a second check level Mid-section",151.0,456.0,0.279,-9.0,0.0,Final/Finales,2.83
04DC001,2020-09-19T15:18:00,-5,Stage/Niveau d'eau,23.573,,,,,,,,,HG: 23.570 HG2: 23.572 SRC: 0.003 No Reset (NR),,,,,,Final/Finales,
04DC001,2020-09-19T14:56:00,-5,Discharge/Débit,,23.571,711.0,6.0,0.00942,0.0042,0.0042,"Measurement condition : Clear; Clear , No Precipitation , Calm Wind ",,ADCP by Moving Boat,241.0,992.0,0.717,7.0,7.0,Final/Finales,3.4
04DC001,2020-09-19T13:46:00,-5,Stage/Niveau d'eau,23.575,,,,,,,,,HG: 23.420 SRC: 0.155 Purged  (PU),,,,,,Final/Finales,
04DC001,2019-09-20T14:52:00,-5,Stage/Niveau d'eau,22.549,,,,,,,,,Source:Manual,,,,,,Final/Finales,
04DC001,2019-09-20T14:43:00,-5,Stage/Niveau d'eau,22.546,,,,,,,,,Source:Manual Reference point and method not documented.,,,,,,Final/Finales,
04DC001,2019-06-18T15:22:00,-5,Stage/Niveau d'eau,24.132,,,,,,,,,Source:eHSN v1.3.2,,,,,,Final/Finales,
04DC001,2019-06-18T14:45:00,-5,Stage/Niveau d'eau,24.134,,,,,,,,,Source:eHSN v1.3.2,,,,,,Final/Finales,
04DC001,2019-06-18T14:42:00,-5,Stage/Niveau d'eau,24.136,,,,,,,,,Source:eHSN v1.3.2 Sensor Reset Correction of 0.011,,,,,,Final/Finales,
04DC001,2019-06-18T13:47:00,-5,Discharge/Débit,,24.136,912.0,,,,,,,Depth Ref: Bottom Track Extrapolation:  	Top: Power; Bottom: Power; Exponent: 0.15345 100 metres below gauge MGH has had sensor reset applied at upload (24.125 + 0.011) Sources:eHSN v1.3.2,188.0,971.0,0.939,,,Final/Finales,
04DC001,2019-03-20T16:44:00,-5,Stage/Niveau d'eau,22.143,,,,,,,,,Source:eHSN v1.3 Sensor Reset Correction of -0.024,,,,,,Final/Finales,
04DC001,2019-03-20T15:22:00,-5,Discharge/Débit,,22.143,117.0,,,,,,,AT GAUGE Sources:eHSN v1.3,144.0,438.0,0.268,-4.0,0.0,Final/Finales,
04DC001,2018-07-24T15:23:00,-5,Discharge/Débit,,22.435,386.0,,,,,,,Sources:eHSN v1.2.4,185.0,650.0,0.594,16.5,20.0,Final/Finales,
04DC001,2018-07-24T14:30:00,-5,Stage/Niveau d'eau,22.435,,,,,,,,,Source:eHSN v1.2.4 Sensor Reset Correction of -0.006,,,,,,Final/Finales,
04DC001,2018-03-21T16:39:00,-5,Stage/Niveau d'eau,21.671,,,,,,,,,Source:eHSN v1.2.3 Sensor Reset Correction of -0.007,,,,,,Final/Finales,
04DC001,2018-03-21T15:27:30,-5,Discharge/Débit,,21.671,93.6,,,,,,,Sources:eHSN v1.2.3,164.0,373.0,0.251,-7.5,0.0,Final/Finales,
04DC001,2017-09-13T21:22:46,-5,Discharge/Débit,,21.357,166.0,,,,,,,Sources:Import,157.65,464.91,,7.0,14.0,Final/Finales,
04DC001,2017-09-13T20:04:00,-5,Stage/Niveau d'eau,21.355,,,,,,,,,Source:eHSN v1.2.3 Sensor Reset Correction of 0.006,,,,,,Final/Finales,
04DC001,2017-09-13T18:06:00,-5,Stage/Niveau d'eau,21.346,,,,,,,,,Source:eHSN v1.2.3 Sensor Reset Correction of -0.038,,,,,,Final/Finales,
