Station ID/Identification de la station,Correction Type/Type de correction,Data Type/Type de données,Start Time (UTC)/Heure de début (TUC),End Time (UTC)/Heure de fin (TUC),Applied Time (UTC)/Temps appliqué (TUC),Timezone Offset/Décalage Horaire,Comment/Commentaire,Settings/Paramètre,Parameters Processing Order/Ordre d'application des paramètres
04DC001,CopyPaste,QR,2023-05-07T00:40:00,2023-05-13T20:40:00,2024-01-30T18:04:17,-5,ICE: ,,Normal
04DC001,CopyPaste,QR,2023-03-24T12:25:00,2023-05-04T19:10:00,2024-01-30T18:06:02,-5,ICE: ,,Normal
04DC001,CopyPaste,HG,2023-02-27T23:25:00,2023-08-15T17:09:24,2023-08-18T16:50:18,-5,"COPY AND PASTE FROM STAGE LOGGER DUE TO TELEMETRY GAPSOverride: Copy & Paste‌Source Data Set: Stage.Logger@04DC001, time shift: 00:00 minutes.‌",,PreProcessing
04DC001,CopyPaste,QR,2022-12-10T21:10:00,2023-05-07T19:40:00,2024-01-30T18:10:46,-5,ICE: ,,Normal
04DC001,CopyPaste,QR,2022-11-10T14:25:00,2023-05-14T21:55:00,2023-11-16T18:59:39,-5,Override: Linear‌Q(t) = (4.363077290020316)t + 405.0531389983056‌with freehand adjustment‌,,Normal
04DC001,Drift,HG,2022-09-13T21:07:13,2023-08-15T20:00:00,2023-08-18T17:02:55,-5,SRC: Applied -0.018 visit to visit,"DriftPoints:(Offset:0,Time:2022-09-13T21:07:13Z);(Offset:-0.018,Time:2023-08-15T20:00:00Z)",Normal
04DC001,Offset,HG,2022-09-13T21:00:00,2022-09-13T21:05:00,2022-09-20T14:31:16,-5,SRC: Offset of +.004m applied during site visit,Offset:0.004,Normal
04DC001,DeleteRegion,HG,2022-09-13T20:15:00,2022-09-13T20:35:00,2022-09-14T11:04:44,-5,ERRONEOUS DATA - SITE VISIT,,Normal
04DC001,Drift,HG,2022-09-01T19:45:00,2022-09-13T20:10:00,2022-09-20T14:29:35,-5,SRC: Drift of +.015m applied visit to visit,"DriftPoints:(Offset:0,Time:2022-09-01T19:45:00Z);(Offset:0.015,Time:2022-09-13T20:10:00Z)",Normal
04DC001,CopyPaste,HG,2022-09-01T19:45:00,2022-09-13T18:35:00,2022-09-20T14:27:31,-5,"Copy & Paste from Stage.Logger - Gap FillOverride: Copy & Paste‌Source Data Set: Stage.Logger@04DC001, time shift: 00:00 minutes.‌",,PreProcessing
