STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
07EE007,Water Level,NA,2011,2024,14
07EE007,Flow,NA,1967,2024,58
