STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
05JF011,Water Level,NA,2011,2023,13
05JF011,Instantantaneous Sediment,DI,1982,1994,8
05JF011,Flow,NA,1973,2023,51
05JF011,Sediment in mg/L,NA,1982,1983,2
05JF011,Daily Mean Tonnes,NA,1982,1983,2
