Station ID/Identification de la station,Correction Type/Type de correction,Data Type/Type de données,Start Time (UTC)/Heure de début (TUC),End Time (UTC)/Heure de fin (TUC),Applied Time (UTC)/Temps appliqué (TUC),Timezone Offset/Décalage Horaire,Comment/Commentaire,Settings/Paramètre,Parameters Processing Order/Ordre d'application des paramètres
07RD001,CopyPaste,HG,2023-03-01T07:20:00,2023-06-20T22:05:00,2023-06-21T22:15:23,-7,"OC- TELEM GAPSOverride: Copy & Paste‌Source Data Set: Stage.Logger@07RD001, time shift: 00:00 minutes.‌",,PreProcessing
07RD001,Drift,HG,2023-02-28T23:00:00,2023-06-20T22:30:00,2023-06-21T22:17:41,-7,SRC- VISIT TO VISIT,"DriftPoints:(Offset:0,Time:2023-02-28T23:00:00Z);(Offset:0.004,Time:2023-06-20T22:30:00Z)",Normal
07RD001,AdjustableTrim,HG,2023-01-02T19:10:00,2024-01-01T06:59:00,2023-08-10T17:16:22,-7,Telemetry spike trim 2023,"LowerThresholdPoints:(Time:2023-01-02T19:10:00Z,Value:1.01);(Time:2024-01-01T06:59:00Z,Value:1.01),TrimAction:Delete",Normal
07RD001,Drift,HG,2022-09-21T16:35:00,2023-02-28T22:55:00,2023-03-01T17:48:56,-7,SRC,"DriftPoints:(Offset:-0.005,Time:2022-09-21T16:35:00Z);(Offset:-0.004,Time:2023-02-28T22:55:00Z)",Normal
07RD001,CopyPaste,HG,2022-09-20T22:40:00,2023-02-28T22:50:00,2023-03-01T17:34:20,-7,"Filling telemetry gaps with logger dataOverride: Copy & Paste‌Source Data Set: Stage.Logger@07RD001, time shift: 00:00 minutes.‌",,PreProcessing
07RD001,CopyPaste,HG,2022-07-20T13:20:00,2022-09-20T22:35:00,2022-09-22T14:39:18,-7,"Filling data gapOverride: Copy & Paste‌Source Data Set: Stage.Logger@07RD001, time shift: 00:00 minutes.‌",,PreProcessing
07RD001,Drift,HG,2022-06-29T20:30:00,2022-09-21T16:30:00,2022-09-22T14:41:42,-7,SRC,"DriftPoints:(Offset:0.003,Time:2022-06-29T20:30:00Z);(Offset:-0.005,Time:2022-09-21T16:30:00Z)",Normal
07RD001,Drift,HG,2022-04-12T17:25:00,2022-06-29T20:25:00,2022-07-04T00:48:27,-7,sensor reset correction,"DriftPoints:(Offset:0.001,Time:2022-04-12T17:25:00Z);(Offset:0.003,Time:2022-06-29T20:25:00Z)",Normal
07RD001,CopyPaste,HG,2022-04-12T17:20:00,2022-07-20T13:15:00,2023-04-04T15:25:37,-7,"Filling telemetry gaps with logger dataOverride: Copy & Paste‌Source Data Set: Stage.Logger@07RD001, time shift: 00:00 minutes.‌",,PreProcessing
07RD001,CopyPaste,HG,2022-03-07T05:50:00,2022-04-12T17:15:00,2023-04-04T14:52:58,-7,"Filling telemetry gaps with logger dataOverride: Copy & Paste‌Source Data Set: Stage.Logger@07RD001, time shift: 00:00 minutes.‌",,PreProcessing
07RD001,CopyPaste,HG,2021-07-03T13:45:00,2022-03-07T05:45:00,2022-03-11T18:56:06,-7,"Copy and Paste from stage loggerOverride: Copy & Paste‌Source Data Set: Stage.Logger@07RD001, time shift: 00:00 minutes.‌",,PreProcessing
07RD001,Drift,HG,2021-06-30T15:45:00,2022-04-12T17:20:00,2023-04-04T18:16:27,-7,SRC,"DriftPoints:(Offset:0.005,Time:2021-06-30T15:45:00Z);(Offset:0.001,Time:2022-04-12T17:20:00Z)",Normal
07RD001,Drift,HG,2021-03-15T20:10:00,2021-06-30T15:40:00,2021-07-05T20:45:58,-7,DWL to DWL.,"DriftPoints:(Offset:0,Time:2021-03-15T20:10:00Z);(Offset:0.005,Time:2021-06-30T15:40:00Z)",Normal
07RD001,CopyPaste,HG,2020-10-01T22:55:00,2021-07-03T13:40:00,2023-04-04T14:33:40,-7,"Filling telemetry gaps with logger dataOverride: Copy & Paste‌Source Data Set: Stage.Logger@07RD001, time shift: 00:00 minutes.‌",,PreProcessing
07RD001,Drift,HG,2020-10-01T22:50:00,2021-03-15T20:10:00,2021-03-16T19:21:58,-7,SRC to SRC.,"DriftPoints:(Offset:0.008,Time:2020-10-01T22:50:00Z);(Offset:0,Time:2021-03-15T20:10:00Z)",Normal
07RD001,Drift,HG,2020-07-16T23:05:00,2020-10-01T22:45:00,2020-10-14T20:09:44,-7,"SRC - BETWEEN VISITS TO DWL - Drift Correction of (Date/Time, Diff): (2020-07-16 16:20:00, 0.009m), (2020-10-01 15:45:00, 0.008m)","DriftPoints:(Offset:0.01,Time:2020-07-16T23:05:00Z);(Offset:0.008,Time:2020-10-01T22:45:00Z)",Normal
07RD001,Drift,HG,2020-03-10T17:40:00,2020-07-16T23:00:00,2020-10-07T17:58:38,-7,"SRC - DWL TO FEILD VISITS -Drift Correction of (Date/Time, Diff): (2020-03-10 10:40:00, -0.008m), (2020-07-16 16:15:00, 0.009m)","DriftPoints:(Offset:-0.008,Time:2020-03-10T17:40:00Z);(Offset:0.01,Time:2020-07-16T23:00:00Z)",Normal
07RD001,Drift,HG,2019-09-19T17:10:00,2020-03-10T17:35:00,2020-06-01T15:50:07,-7,SRC- DWL to DWL,"DriftPoints:(Offset:0.004,Time:2019-09-19T17:10:00Z);(Offset:-0.008,Time:2020-03-10T17:35:00Z)",Normal
07RD001,Drift,QR,2019-01-01T07:05:00,2019-01-13T10:55:00,2020-12-08T20:57:15,-7,Blending from change in rating from 3.000 to 4.000,"DriftPoints:(Offset:-1.3,Time:2019-01-01T07:05:00Z);(Offset:0,Time:2019-01-13T10:55:00Z)",Normal
