Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
08NN023,29.0,updating breaking point and drawing to new high water measurement dot,LogarithmicTable,Provisional/Provisoire,(1.461:1.25);(1.427);
08NN023,28.0,scour and mmnts below curve,LogarithmicTable,Final/Finales,(2.315:1.221);(1.4);
08NN023,27.01,made to adjust for curve confince for 2021,LogarithmicTable,Final/Finales,(2.21:1.245);(1.4);
08NN023,27.0,,LogarithmicTable,Final/Finales,(2.21:1.245);(1.4);
08NN023,26.0,Clone of 26.000 but had to remove one zero for HFC,LogarithmicTable,Final/Finales,(1.965:1.156);(1.3);
08NN023,26.0,,LogarithmicTable,Final/Finales,(1.965:1.156);(1.3);
08NN023,25.002,Created to adjust curve confidence grades,LogarithmicTable,Final/Finales,(1.202);
08NN023,25.001,Rating extented to 2x highest mmnt to capture all WLs in2016,LogarithmicTable,Final/Finales,(1.202);
08NN023,25.0,,LogarithmicTable,Final/Finales,(1.202);
08NN023,24.0,Same as #23 above 1.5m.,LinearTable,Final/Finales,
08NN023,23.0,Coincident with 22 at and below 1.5M,LinearTable,Final/Finales,
08NN023,22.0,Coincident with Curve 20.00 above 1.41m,LinearTable,Final/Finales,
08NN023,21.0,Coincident with Curve 20.00 above 1.41m,LinearTable,Final/Finales,
08NN023,20.0,,LinearTable,Final/Finales,
08NN023,19.0,,LinearTable,Final/Finales,
08NN023,18.0,,LinearTable,Final/Finales,
08NN023,17.0,,LinearTable,Final/Finales,
08NN023,15.0,,LinearTable,Final/Finales,
08NN023,16.0,,LinearTable,Final/Finales,
08NN023,14.0,,LinearTable,Final/Finales,
08NN023,13.0,,LinearTable,Final/Finales,
