STATION_NUMBER,STATION_NAME,PROV_TERR_STATE_LOC,REGIONAL_OFFICE_ID,HYD_STATUS,SED_STATUS,LATITUDE,LONGITUDE,DRAINAGE_AREA_GROSS,DRAINAGE_AREA_EFFECT,RHBN,REAL_TIME,CONTRIBUTOR_ID,OPERATOR_ID,DATUM_ID
02ZM020,LEARYS BROOK AT PRINCE PHILIP DRIVE,NL,7,A,,47.56425094604492,-52.74847030639648,17.799999237060547,,0,1,430.0,647.0,10.0
