STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
05FE002,Water Level,NA,2012,2023,12
05FE002,Flow,NA,1972,2023,52
