STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
07CE003,Water Level,NA,2012,2023,12
07CE003,Flow,NA,1982,2023,42
