STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
08NM146,Water Level,NA,2013,2023,11
08NM146,Flow,NA,1968,2023,26
