Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
09CA004,34.0,"New curve for 2022 to account for continuous scour in channel after large deposition event in 2013. Measurements are shifted to visit to visit due to the highly sensitive nature of this site, poor measurement section, high uncertainty of stability of curve, and obvious visual changes seen at site at visits.",LogarithmicTable,Provisional/Provisoire,(5.95:4.86);(4.86);
09CA004,33.0,"Curve 33.0 is a logarithmic curve created on 2023-04-19 and active as of 2021-01-01.  High uncertainty is associated with computed discharge due to: �	Poor stage-discharge relationship,  �	Poor measurement quality for mid to high flow measurements,  �	Obvious, significant and frequent control changes throughout the year, and  �	Difficulty in obtaining stage data (multiple sensor movements and painting).  NOTES: �	2013-07 - Large event resulting in significant deposition. Obvious gradual scour occurring from then until present.   �	Additional events significantly changing control conditions observed each year from 2019-2022. �	The important question is if the upper end of the model is changing. High flow measurements are of poor quality using acoustics. This cableway ought to be reinstated and conventional measuring gear used OR ESTIMATED grade is applied above two-times high confidence, mid-flow measurements. �	When rating drawn to ~27cms cluster and splitting the R Errors of the top 3 highest measurements, the 2014-2019-06 measurements all plot to the left compared to 2019-07 to present. This suggests significant deposition occurred due to the 07-23 event. UPPER RATING POINT: �	Split between 3 highest measurements between 2012-2019 �	2019-07-22 � QA/QC concerns: 3 panels exceed 10% (13-18%). Significant instrument difficulty with this level of flow. �	Significant uncertainty at the upper end due to acoustic limitations. �	Cluster of measurements ~27cms between 2019 and 2021 appear to agree with one another despite significant high water occurring each of these years. Based on this observation we could theorize that the channel is relatively stable above this level of flow.  �	ESTIMATED grade applied above 54cms (27cms x 2 = 54cms) due to measurement uncertainty.  �	Upper rating point is 250cms (record historical discharge is 165cms on 2013-07-22). LOWER RATING POINT �	Drawn splitting measurements between 2019-2022. These measurements suggest scouring of the control is continuing.  �	ESTIMATED grade is applied below 2.5cms (5cms/2=2.5cms). High uncertainty here as well due to constant control change. BREAKPOINT �	2021-09-22 � EHSN Comments: �Orifice now in .48m water at this stage, new offset 4.958. 0.058m (THOUGHT TO BE ERRONEOUS VALUE, LIKELY 0.58M) deepest part of channel at gauge, use DWL - this for new curve zero flow (5.442-0.58=4.862m). Break point where channel flow is over bank and spills into second right channel surveyed at 6.38m.� �	This breakpoint determination would disagree with ~5.9m cluster of measurements which suggests the breakpoint is of lower elevation.   �	The breakpoint of this curve is a three point from 5.8-6.0. Knee-bend shifts ought to be applied with a zero shift running above from 6.0m (following theory of stable rating above cluster of measurements at ~5.9m and splitting of rating errors of 3 highest measurements between 2012-2019). �	If this theory is found invalid then the ESTIMATED grade needs to be expanded significantly.",LogarithmicTable,Final/Finales,(5.9:4.9);(5.6);
09CA004,32.0,"New curve created to reflect major channel shift at end of July 2019. Assuming there is a break point somewhere around the 6.0m mark at the gauge once the entire channel is filled bank to bank. Assuming channel shape changes from trinangular to rectangular, based on field obersvations and photos of channel at the different stages",LogarithmicTable,Final/Finales,(5.925:5.12);(5.57);
09CA004,31.0,,LogarithmicTable,Final/Finales,(5);
09CA004,30.3,,LogarithmicTable,Final/Finales,(4.2);
09CA004,29.2,clone 29.0,LinearTable,Final/Finales,
09CA004,29.1,clone 29.0,LinearTable,Final/Finales,
09CA004,29.0,APPROVED composite curve,LinearTable,Final/Finales,
09CA004,28.0,"right shift, TBS req on outlayers",LinearTable,Final/Finales,
09CA004,27.0,,LinearTable,Final/Finales,
09CA004,26.0,same as table #24,LinearTable,Final/Finales,
09CA004,25.0,,LinearTable,Final/Finales,
09CA004,24.0,,LinearTable,Final/Finales,
09CA004,23.0,Curve 23 coincides with curve 22 above 6.680 m,LinearTable,Final/Finales,
09CA004,22.0,Q > 87.5 cms considered estimate,LinearTable,Final/Finales,
09CA004,21.0,,LinearTable,Final/Finales,
09CA004,20.0,,LinearTable,Final/Finales,
09CA004,19.0,,LinearTable,Final/Finales,
09CA004,18.0,,LinearTable,Final/Finales,
09CA004,17.0,,LinearTable,Final/Finales,
09CA004,9.0,,LinearTable,Final/Finales,
09CA004,8.0,,LinearTable,Final/Finales,
09CA004,7.0,,LinearTable,Final/Finales,
