Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
08HA016,54.00,,LogarithmicTable,Provisional/Provisoire,(1.412:1.28);(1.367);
08HA016,53.00,Accomodate highwater dec mmts 2018 while trying to weight slightly to historic highest measurement. Utilized only data from 2017 forward as this is when the dam hole was sealed. Breakpoint is a spillway change in the weir.,LogarithmicTable,Final/Finales,(1.4047:1.28);(1.367);
08HA016,52.000,"Best fit, more emphasis on measurements in the last six years using FlowTracker",LogarithmicTable,Final/Finales,(1.407:1.28);(1.38);
08HA016,51.000,,LogarithmicTable,Final/Finales,(1.44543:-0.1);(1.67773:1.4145);(1.465);
08HA016,50.000,Coincident with Curve 49.000 above GH 1.8m,LogarithmicTable,Final/Finales,(1.428:1.31);(1.696:1.4085);(1.59);
08HA016,49.000,Coincident w/ Curve 48.000-SC3 at & above GH 4.2m,LinearTable,Final/Finales,
08HA016,48.000-SC3,,LinearTable,Final/Finales,
08HA016,48.000,Approved;Coincident w/ 47 at & abv 1.56m,LinearTable,Final/Finales,
08HA016,47.000,Approved;coincident with curve 46 @ & >g ht 1.7m,LinearTable,Final/Finales,
08HA016,46.000,"Approved, coincident with #45 above 1.610m",LinearTable,Final/Finales,
08HA016,45.000,APPROVEDCoincident w/44 at/abv GH=1.43m,LinearTable,Final/Finales,
08HA016,44.000,Approved,LinearTable,Final/Finales,
08HA016,43.000,Coincidentw/40 at/abv GH=1.64m,LinearTable,Final/Finales,
08HA016,42.000,Coincident with 39 at/abv 1.68 m,LinearTable,Final/Finales,
08HA016,41.000,"Co-incident w/40 at/blo GH=1.43, at/abv GH=1.67 m",LinearTable,Final/Finales,
08HA016,40.000,Co-incident with Table 39 at/abv GH=1.435 m,LinearTable,Final/Finales,
08HA016,39.000-SC2,,LinearTable,Final/Finales,
08HA016,39.000,Co-incident with Table 38 at & above GH = 1.54 m.,LinearTable,Final/Finales,
08HA016,38.000,,LinearTable,Final/Finales,
08HA016,37.000,,LinearTable,Final/Finales,
08HA016,36.000,,LinearTable,Final/Finales,
08HA016,35.000,,LinearTable,Final/Finales,
08HA016,34.000,,LinearTable,Final/Finales,
08HA016,33.000,,LinearTable,Final/Finales,
08HA016,32.000-SC1,,LinearTable,Final/Finales,
08HA016,32.000,,LinearTable,Final/Finales,
08HA016,30.000,,LinearTable,Final/Finales,
