STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02AB019,Water Level,NA,2002,2023,22
02AB019,Flow,NA,1985,2023,39
