Station ID/Identification de la station,Date (UTC)/Date (TUC),Timezone Offset/Décalage Horaire,Activity Type/Type d'activité,Gauge Height/Niveau,Mean Gauge Height/Niveau Moyen,Discharge/Débit,Rating Curve Table Number/Numéro de cource de tarage,Shift From Base Curve/Décalage par rapport à la courbe de base,Deviation From Base Curve/Déviation par rapport à la courbe de base,Deviation From Shifted Curve/Déviation par rapport à la courbe décalée,Control Condition/Condition de contrôle,Control Condition Remarks/Remark sur les condition de contrôle,Activity Remarks/Remarques des activités,Width/Largeur,Area/Secteur,Velocity/Vitesse,Air Temperature/Température de l'air,Water Temperature/La température de l'eau,Approval/Approbation,Uncertainty/Incertitude
08NB016,2024-06-26T22:01:00,-7,Discharge/Débit,,0.938,7.41,,,,,,,,,,,25.0,8.5,Provisional/Provisoire,
08NB016,2024-06-26T21:38:00,-7,Discharge/Débit,,0.934,7.71,,,,,,,Other Methods Salt Dilution,,,,25.0,8.5,Provisional/Provisoire,
08NB016,2024-06-26T21:15:30,-7,Discharge/Débit,,0.934,7.71,,,,,,,Other Methods Salt Dilution,,,,25.0,8.5,Provisional/Provisoire,
08NB016,2024-06-26T20:20:00,-7,Stage/Niveau d'eau,0.925,,,,,,,,,GC: 0.000 HG: 0.928 Found (FD),,,,,,Provisional/Provisoire,
08NB016,2024-05-22T23:33:00,-7,Discharge/Débit,,0.855,2.32,64.0,-0.0177,-0.1504,-0.1504,"Measurement condition : Clear; Partly Cloudy , No Precipitation ,  ",Appears appearing in pool = deeping. ,"@ Uncertainty: IVE method, 2-sigma value (2 x Uncertainty Value reported in *.ft File). @ Note to RFT please project SRC in AQ. Logger does not reset well at mid water due to aerated pool. Mid-section",8.5,2.88,0.805,17.0,7.8,Provisional/Provisoire,14.1
08NB016,2024-05-22T23:30:00,-7,Stage/Niveau d'eau,0.855,,,,,,,,,GC: 0.000 HG: 0.864 Found (FD),,,,,,Provisional/Provisoire,
08NB016,2024-04-09T18:45:00,-7,Stage/Niveau d'eau,0.662,,,,,,,,,GC: 0.000 HG: 0.664 No Reset (NR),,,,,,Provisional/Provisoire,
08NB016,2024-04-09T18:32:30,-7,Discharge/Débit,,0.663,0.312,64.0,-0.18,-0.5113,-0.511,"Measurement condition : Clear; Cloudy , Light Rain , Calm Wind ","Large shift. Likely caused on an ice out event. Small, steep stream one boulder roll can cause major changes.","@ Uncertainty: IVE method, 2-sigma value (2 x Uncertainty Value reported in *.ft File). @ no SRC applied as reset >=0.003 Mid-section",5.35,0.944,0.331,3.5,3.0,Provisional/Provisoire,20.9
08NB016,2024-04-09T18:15:00,-7,Stage/Niveau d'eau,0.663,,,,,,,,,GC: 0.000 HG: 0.666 Found (FD),,,,,,Provisional/Provisoire,
08NB016,2024-01-24T18:17:30,-7,Discharge/Débit,,0.655,0.392,64.0,-0.126,-0.371,-0.3688,"Measurement condition : Ice; Cloudy , No Precipitation , Calm Wind ",ice/backwater,"@ Uncertainty: IVE method, 2-sigma value (2 x Uncertainty Value reported in *.ft File). @ Mid-section",5.95,1.09,0.36,1.0,1.5,Final/Finales,19.6
08NB016,2024-01-24T17:55:00,-7,Stage/Niveau d'eau,0.655,,,,,,,,,HG: 0.655 Surge: 0.003  * The uncertainty value is equivalent to the surge value in eHSN.  Found (FD),,,,,,Final/Finales,
08NB016,2023-10-13T16:05:00,-7,Stage/Niveau d'eau,0.726,,,,,,,,,GC: 0.000 HG: 0.735,,,,,,Provisional/Provisoire,
08NB016,2023-10-13T16:04:30,-7,Discharge/Débit,,0.726,0.783,64.0,0.0101,0.0274,0.0274,"Measurement condition : Clear; Partly Cloudy , No Precipitation , Calm Wind ",,"@ Uncertainty: IVE method, 2-sigma value (2 x Uncertainty Value reported in *.ft File). @ Mid-section",5.6,1.72,0.456,5.0,5.5,Provisional/Provisoire,13.2
08NB016,2023-10-13T15:45:00,-7,Stage/Niveau d'eau,0.724,,,,,,,,,GC: 0.000 HG: 0.734,,,,,,Provisional/Provisoire,
08NB016,2023-07-26T21:45:00,-7,Stage/Niveau d'eau,0.801,,,,,,,,,GC: 0.000 HG: 0.802,,,,,,Provisional/Provisoire,
08NB016,2023-07-26T21:22:00,-7,Discharge/Débit,,0.802,1.74,64.0,-0.006,0.065,-0.0383,"Measurement condition : Clear; Partly Cloudy , No Precipitation , Calm Wind ",,"@ Uncertainty: IVE method, 2-sigma value (2 x Uncertainty Value reported in *.dis File). @ Mid-section",9.1,2.26,0.768,18.0,6.0,Provisional/Provisoire,16.8
08NB016,2023-07-26T21:00:00,-7,Stage/Niveau d'eau,0.803,,,,,,,,,GC: 0.000 HG: 0.803 Reset (RS),,,,,,Provisional/Provisoire,
08NB016,2023-07-26T20:45:00,-7,Stage/Niveau d'eau,0.803,,,,,,,,,GC: 0.000 Maintenance (MT),,,,,,Provisional/Provisoire,
08NB016,2023-07-26T20:25:00,-7,Stage/Niveau d'eau,0.801,,,,,,,,,GC: 0.000 HG: 0.930 Found (FD),,,,,,Provisional/Provisoire,
08NB016,2023-06-14T16:15:00,-7,Stage/Niveau d'eau,0.925,,,,,,,,,HG: 0.974 No Reset (NR),,,,,,Provisional/Provisoire,
08NB016,2023-06-14T15:54:30,-7,Discharge/Débit,,0.924,5.95,64.0,0.0277,0.22860001,0.020499999,"Measurement condition : Clear; Cloudy , Moderate Rain , Light Wind ",,HFC Comments: Control Condition: CLERMeasurement Section Codition: openWeather Condition: raiUnmeasured Flow Commen50lb on 30lb hole Mid-section,8.5,3.81,1.56,9.0,6.5,Provisional/Provisoire,
08NB016,2023-06-14T14:50:00,-7,Stage/Niveau d'eau,0.928,,,,,,,,,HG: 0.977 No Reset (NR),,,,,,Provisional/Provisoire,
08NB016,2023-05-17T21:45:00,-7,Stage/Niveau d'eau,0.964,,,,,,,,,GC: 0.000 HG: 1.029 Surge: 0.010  * The uncertainty value is equivalent to the surge value in eHSN.  No Reset (NR),,,,,,Provisional/Provisoire,
