Station ID/Identification de la station,Correction Type/Type de correction,Data Type/Type de données,Start Time (UTC)/Heure de début (TUC),End Time (UTC)/Heure de fin (TUC),Applied Time (UTC)/Temps appliqué (TUC),Timezone Offset/Décalage Horaire,Comment/Commentaire,Settings/Paramètre,Parameters Processing Order/Ordre d'application des paramètres
05JM010,AdjustableTrim,HG,2024-02-01T13:35:00,2024-02-10T06:00:00,2024-02-05T22:47:07,-6,trimming out spikes from slush acting on orfice end water slush pooling,"UpperThresholdPoints:(Time:2024-02-01T13:35:00Z,Value:1.9);(Time:2024-02-10T06:00:00Z,Value:1.9),TrimAction:Delete",Normal
05JM010,AdjustableTrim,HG,2024-01-31T00:10:00,2024-02-01T16:40:00,2024-02-05T22:50:09,-6,slush acting on orfice end causing spikes,"UpperThresholdPoints:(Time:2024-01-31T00:10:00Z,Value:1.61994199859536);(Time:2024-02-01T16:40:00Z,Value:1.61994199859536),TrimAction:Delete",Normal
05JM010,DeleteRegion,HG,2024-01-19T14:45:00,2024-01-20T04:20:00,2024-01-29T13:46:06,-6,SPIKES,,Normal
05JM010,Offset,HG,2023-12-24T21:55:00,2024-02-09T18:15:00,2024-02-12T17:02:43,-6,SRC - LAST VISIT WAS FROZEN - CARRIED FOUND BACK - RESET,Offset:0.252,Normal
05JM010,DeleteRegion,HG,2023-12-14T17:20:00,2023-12-14T17:30:00,2023-12-14T20:59:11,-6,DURING VISIT,,Normal
05JM010,DeleteRegion,HG,2023-11-05T15:25:00,2023-11-05T17:50:00,2023-11-06T14:02:39,-6,ICE/SLUSH,,Normal
05JM010,DeleteRegion,HG,2023-11-02T15:25:00,2023-11-02T15:30:00,2023-11-02T16:34:42,-6,DURING VISIT,,Normal
05JM010,CopyPaste,QR,2023-11-02T10:25:00,2024-01-13T08:45:00,2024-01-16T21:41:53,-6,Override: Linear‌Q(t) = (-0.00004389414758988482)t + 0.003257330421777965‌,,Normal
05JM010,DeleteRegion,HG,2023-10-04T16:10:00,2023-10-04T16:30:00,2023-10-10T13:51:47,-6,Lost Telemetry,,Normal
05JM010,Drift,HG,2023-09-05T16:05:00,2023-11-02T15:30:00,2023-11-02T16:34:08,-6,SRC - VISIT TO VISIT - RESET,"DriftPoints:(Offset:0,Time:2023-09-05T16:05:00Z);(Offset:-0.016,Time:2023-11-02T15:30:00Z)",Normal
05JM010,Drift,HG,2023-06-06T18:10:00,2023-07-26T19:40:00,2023-07-26T22:27:52,-6,SRC - RESET - JUN 6 (0.000) TO JUL 26 (-0.020),"DriftPoints:(Offset:0,Time:2023-06-06T18:10:00Z);(Offset:-0.02,Time:2023-07-26T19:40:00Z)",Normal
05JM010,DeleteRegion,HG,2023-06-06T17:40:00,2023-06-06T18:05:00,2023-06-08T18:27:46,-6,DURING VISIT,,Normal
05JM010,AdjustableTrim,HG,2023-04-30T02:05:00,2023-05-01T19:10:00,2023-05-01T20:27:34,-6,ORIFICE SILTED IN,"LowerThresholdPoints:(Time:2023-04-30T02:05:00Z,Value:2.377696998558909);(Time:2023-04-30T22:47:08.6Z,Value:2.344932719211681);(Time:2023-05-01T07:15:39.781Z,Value:2.319729427406121);(Time:2023-05-01T13:48:36.602Z,Value:2.2763797655005567);(Time:2023-05-01T19:10:00Z,Value:2.258737461236665),TrimAction:Delete",Normal
