STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
04JF001,Water Level,NA,2007,2023,17
04JF001,Instantantaneous Sediment,DI,1983,1983,1
04JF001,Flow,NA,1968,2023,44
04JF001,Sediment in mg/L,NA,1983,1983,1
04JF001,Daily Mean Tonnes,NA,1983,1983,1
