Station ID/Identification de la station,Date (UTC)/Date (TUC),Timezone Offset/Décalage Horaire,Activity Type/Type d'activité,Gauge Height/Niveau,Mean Gauge Height/Niveau Moyen,Discharge/Débit,Rating Curve Table Number/Numéro de cource de tarage,Shift From Base Curve/Décalage par rapport à la courbe de base,Deviation From Base Curve/Déviation par rapport à la courbe de base,Deviation From Shifted Curve/Déviation par rapport à la courbe décalée,Control Condition/Condition de contrôle,Control Condition Remarks/Remark sur les condition de contrôle,Activity Remarks/Remarques des activités,Width/Largeur,Area/Secteur,Velocity/Vitesse,Air Temperature/Température de l'air,Water Temperature/La température de l'eau,Approval/Approbation,Uncertainty/Incertitude
07SB010,2024-04-24T17:35:00,-7,Stage/Niveau d'eau,1.753,,,,,,,,,HG: 1.779 HG2: 1.777 Surge: 0.003  * The uncertainty value is equivalent to the surge value in eHSN.  Reset (RS),,,,,,Provisional/Provisoire,
07SB010,2024-04-23T18:50:00,-7,Stage/Niveau d'eau,1.752,,,,,,,,,HG: 1.752 HG2: 1.746,,,,,,Provisional/Provisoire,
07SB010,2024-04-23T18:45:00,-7,Stage/Niveau d'eau,1.775,,,,,,,,,HG: 1.752 HG2: 1.747 Reset (RS),,,,,,Provisional/Provisoire,
07SB010,2024-04-23T18:22:00,-7,Discharge/Débit,,1.751,0.944,10.0,-0.0138,-0.0783,0.0,Measurement condition : Clear; Clear  No Precipitation  Light Wind Blowing Downstream,EDGE ICE THROUGHOUT CHANNEL AND ICE STILL PRESENT IN GAUGING POOL.,FLOWTRACKER 2 MEASUREMENT JUST DOWNSTREAM THE DOWNSTREAM POOL BELOW THE CONTROL FALLS. CHIPPED AWAY EDGE ICE ON RIVER LEFT. @ Uncertainty: IVE method 2-sigma value (2 x Uncertainty Value reported in *.ft File). @ WATER LEVEL TAKEN FROM END OF PENESULA NORTH OF THE GAUGE. *** Post field: realised DWL and reset were inputted from circuit 1 which failed. DWL from circuit 2 showed no reset was necessary. RFT to input a -0.023 shift to offset the reset.*** Mid-section,12.0,5.65,0.167,2.0,1.5,Provisional/Provisoire,7.52
07SB010,2024-03-12T18:12:00,-7,Discharge/Débit,,1.749,0.844,11.0,-0.0236,-0.16379999,0.0031,Measurement condition : Ice; Cloudy  Moderate Snow  Moderate Wind Blowing Downstream,Edge ice at measurement section 200m downstream of control weaker than January some edge ice fell away and overall the ice was disturbed while trying to perform the measurement. Bridged ice across the rapids control. ,Overall seemed like a fairly high quality FlowTracker 2 winter measurement at constriction approximately 200m downstream of gauge. Able to measure very close edges no unmeasurable flow under ice like January measurement fairly even depths and flow. Moderate winds from upstream. @ Uncertainty: IVE method 2-sigma value (2 x Uncertainty Value reported in *.ft File). @ Old offset = 0.591. Reset 10:07. New offset = 0.595. Did not reset HG2. Mid-section,11.2,6.78,0.125,-13.0,,Provisional/Provisoire,7.3
07SB010,2024-03-12T17:05:00,-7,Stage/Niveau d'eau,1.75,,,,,,,,,HG: 1.746 Surge: 0.000  * The uncertainty value is equivalent to the surge value in eHSN.  Reset (RS),,,,,,Provisional/Provisoire,
07SB010,2024-01-19T21:05:00,-7,Stage/Niveau d'eau,1.759,,,,,,,,,HG: 1.765 Surge: 0.000  * The uncertainty value is equivalent to the surge value in eHSN.,,,,,,Provisional/Provisoire,
07SB010,2023-09-25T16:55:00,-7,Stage/Niveau d'eau,1.737,,,,,,,,,HG: 1.740 Surge: 0.000  * The uncertainty value is equivalent to the surge value in eHSN.  No Reset (NR),,,,,,Provisional/Provisoire,
07SB010,2023-09-20T19:35:00,-7,Stage/Niveau d'eau,1.738,,,,,,,,,GC: 0.000 HG: 1.141 HG2: 1.740 Surge: 0.000  * The uncertainty value is equivalent to the surge value in eHSN.  Reset (RS),,,,,,Provisional/Provisoire,
07SB010,2023-09-20T17:41:00,-7,Discharge/Débit,,1.736,0.675,11.0,-0.038,-0.26299998,-0.00029999999,Measurement condition : Clear; Cloudy  No Precipitation  Light Wind Blowing Upstream,Some minor submerged vegetation/slime on rocks but nothing that would be considered significant on control.,FlowTracker 2 measurement approx at bedrock constriction approximately 150m downstream of control. *Measurement tech indicated significant vegetation downstream at the measurement section likely explaining the boundary interference and SNR issues observed in the discharge measurement - 20230922 BF* @ Uncertainty: IVE method 2-sigma value (2 x Uncertainty Value reported in *.ft File). @ Tx info = DCP: 45699592 sat=west channel=142 window=15s bit rate = 300 first=025000 interval=030000 format=wsc. TAVIS on port A address 4 TAVIS2 on port B address 0. TAVIS SN = 0092951720M TAVIS2 SN = 0082545510M. TAVIS offset = 0.569. Removed FTS logger at 1105MST. OTT HG OD @ 1235 = 1.141 new offset = 0.597.  Mid-section,13.0,5.75,0.117,,12.18,Provisional/Provisoire,12.0
