STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
07SB010,Water Level,NA,2002,2024,23
07SB010,Flow,NA,1975,2024,50
