STATION_NUMBER,date,water_level_m,quality_symbol
10KD009,2006-01-01,8.583999633789062,
10KD009,2006-06-01,,
10KD009,2006-07-01,8.769000053405762,
10KD009,2006-08-01,8.692999839782715,
10KD009,2006-09-01,8.732000350952148,
10KD009,2006-10-01,8.793999671936035,
10KD009,2006-11-01,8.791999816894531,
10KD009,2007-05-01,,
10KD009,2007-06-01,9.097000122070312,
10KD009,2007-07-01,8.758000373840332,
10KD009,2007-08-01,8.694000244140625,
10KD009,2007-09-01,8.70300006866455,
10KD009,2007-10-01,8.854000091552734,
10KD009,2007-11-01,8.767000198364258,
10KD009,2007-12-01,8.744000434875488,
10KD009,2008-05-01,,
10KD009,2008-06-01,8.881999969482422,
10KD009,2008-07-01,8.71399974822998,
10KD009,2008-08-01,8.6850004196167,
10KD009,2008-09-01,8.782999992370605,
10KD009,2008-10-01,8.814000129699707,
10KD009,2008-11-01,8.895000457763672,
10KD009,2008-12-01,8.342000007629395,
10KD009,2009-05-01,9.355999946594238,A
10KD009,2009-06-01,8.923999786376953,
10KD009,2009-07-01,8.972000122070312,
10KD009,2009-08-01,8.77299976348877,
10KD009,2009-09-01,8.807000160217285,
10KD009,2009-10-01,8.866999626159668,
10KD009,2009-11-01,8.852999687194824,
10KD009,2009-12-01,8.383999824523926,
10KD009,2010-04-01,,
10KD009,2010-05-01,9.017000198364258,
10KD009,2010-06-01,8.812000274658203,
10KD009,2010-07-01,8.972999572753906,
10KD009,2010-08-01,8.770000457763672,
10KD009,2010-09-01,8.805999755859375,
10KD009,2010-10-01,8.809000015258789,
10KD009,2010-11-01,8.859999656677246,
10KD009,2010-12-01,8.897000312805176,A
10KD009,2011-05-01,,
10KD009,2011-06-01,8.928999900817871,
10KD009,2011-07-01,8.696000099182129,
10KD009,2011-08-01,8.692999839782715,
10KD009,2011-09-01,8.736000061035156,
10KD009,2011-10-01,8.86299991607666,
10KD009,2011-11-01,8.800999641418457,
10KD009,2011-12-01,8.645999908447266,
10KD009,2012-01-01,8.956000328063965,
10KD009,2012-02-01,8.656999588012695,A
10KD009,2012-03-01,8.177000045776367,
10KD009,2012-04-01,8.119999885559082,
10KD009,2012-05-01,8.119999885559082,
10KD009,2012-06-01,9.097000122070312,
10KD009,2012-07-01,8.746999740600586,
10KD009,2012-08-01,8.720999717712402,
