STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
08NG065,Water Level,NA,2011,2024,14
08NG065,Instantantaneous Sediment,DI,1988,1992,5
08NG065,Flow,NA,1963,2024,62
