STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
06AB002,Water Level,NA,2013,2024,12
06AB002,Flow,NA,1968,2024,57
