Station ID/Identification de la station,Date (UTC)/Date (TUC),Timezone Offset/Décalage Horaire,Activity Type/Type d'activité,Gauge Height/Niveau,Mean Gauge Height/Niveau Moyen,Discharge/Débit,Rating Curve Table Number/Numéro de cource de tarage,Shift From Base Curve/Décalage par rapport à la courbe de base,Deviation From Base Curve/Déviation par rapport à la courbe de base,Deviation From Shifted Curve/Déviation par rapport à la courbe décalée,Control Condition/Condition de contrôle,Control Condition Remarks/Remark sur les condition de contrôle,Activity Remarks/Remarques des activités,Width/Largeur,Area/Secteur,Velocity/Vitesse,Air Temperature/Température de l'air,Water Temperature/La température de l'eau,Approval/Approbation,Uncertainty/Incertitude
06AB002,2024-05-09T16:38:30,-7,Discharge/Débit,,597.318,0.629,7.0,-0.0353,-0.3466,0.0,"Measurement condition : Clear; Partly Cloudy , No Precipitation , Moderate Wind Blowing Upstream",Mostly clear. Minor debris. ,"FT2 wade at control. Good quality. Wind may have had a slight effect on measurement value. @ Uncertainty: IVE method, 2-sigma value (2 x Uncertainty Value reported in *.ft File). @ Replaced OTT due to unkown issue. Inspected line and appears fine. Data valid as of 10:20. Mid-section",29.0,9.31,0.068,17.0,7.0,Provisional/Provisoire,12.5
06AB002,2024-05-09T15:50:00,-7,Stage/Niveau d'eau,597.316,,,,,,,,,GC: 0.000 HG: 597.270 Surge: 0.005  * The uncertainty value is equivalent to the surge value in eHSN.  Found (FD),,,,,,Provisional/Provisoire,
06AB002,2024-03-15T16:34:30,-7,Discharge/Débit,,597.255,0.149,7.0,-0.0515,-0.6453,-0.0124,"Measurement condition : Ice; Partly Cloudy , No Precipitation , Moderate Wind Blowing Upstream","Ice on edges of river,open lead in middle thalweg. Water at surface appear to be blown upstream. ","Partial Chop and wade partial ice measurement 20m d/s of gauge. Slight negative flow near right bank side. Multiple SNR variation warnings. Cause unknown. Low SNR but above 4 Db for all stations.  @ Uncertainty: IVE method, 2-sigma value (2 x Uncertainty Value reported in *.ft File). @ No reset Mid-section",23.5,10.5,0.014,5.0,1.0,Provisional/Provisoire,21.1
06AB002,2024-03-15T15:55:00,-7,Stage/Niveau d'eau,597.256,,,,,,,,,HG: 597.255 Found (FD),,,,,,Provisional/Provisoire,
06AB002,2023-09-12T16:45:00,-7,Discharge/Débit,,597.346,0.665,7.0,-0.0591,-0.48150003,-0.001,"Measurement condition : Vegetation; Mostly Cloudy , No Precipitation , Very Light Wind Blowing Downstream",Vegetation along edges of channel. Some minor debris in channel.,"FT2 wade 3m d/s of gauge. Good quality. Shift is consistent with vegetation growth through summer. @ Uncertainty: IVE method, 2-sigma value (2 x Uncertainty Value reported in *.ft File). @ Stable stage some increased fluctuation in stage towards end of measurement. Userd logged values for MGH. Mid-section",38.0,21.6,0.031,17.0,16.8,Final/Finales,17.4
06AB002,2023-09-12T16:15:00,-7,Stage/Niveau d'eau,597.342,,,,,,,,,HG: 597.345 Surge: 0.001  * The uncertainty value is equivalent to the surge value in eHSN.  Found (FD),,,,,,Final/Finales,
06AB002,2023-07-26T16:58:00,-7,Discharge/Débit,,597.328,0.432,7.0,-0.0712,-0.59669995,-0.0038,"Measurement condition : Vegetation; Mostly Cloudy , No Precipitation , Light Wind Blowing Downstream","Vegetation throughout channel, mostly around edges. Some minor debris in channel and on control.","FT2 wade 5m d/s of gauge @ Uncertainty: IVE method, 2-sigma value (2 x Uncertainty Value reported in *.ft File). @ Stage tracking well Minor reset. Spikes in stage due to wind on lake. Mid-section",39.0,19.6,0.022,16.0,20.4,Final/Finales,21.8
06AB002,2023-07-26T16:40:00,-7,Stage/Niveau d'eau,597.325,,,,,,,,,GC: 0.000 HG: 597.331 Surge: 0.002  * The uncertainty value is equivalent to the surge value in eHSN.  Found (FD),,,,,,Final/Finales,
06AB002,2023-06-16T16:33:00,-7,Discharge/Débit,,597.306,0.355,7.0,-0.0621,-0.5777,-0.0019,"Measurement condition : Clear; Partly Cloudy , No Precipitation , Light Wind Blowing Downstream","Minor vegetation near edges of channel and some weeds on bottom of channel. Some debris in channel. Called control condition ~QUOTE~clear~QUOTE~ as it is unlikely to be the cause of significant backwater, may need to be changed in the office. New curve likely required to adjust lower end.","FT2 wade near gauge. Good quality. Some boulders and weeds on channel bottom restricting velocities @ Uncertainty: IVE method, 2-sigma value (2 x Uncertainty Value reported in *.ft File). @ Stage tracking well. No SRC. Used logged values for MGH. Mid-section",39.0,20.8,0.017,19.0,18.0,Final/Finales,19.5
06AB002,2023-06-16T16:15:00,-7,Stage/Niveau d'eau,597.306,,,,,,,,,GC: 0.000 HG: 597.306 Surge: 0.002  * The uncertainty value is equivalent to the surge value in eHSN.  Found (FD),,,,,,Final/Finales,
06AB002,2023-05-02T16:17:30,-7,Discharge/Débit,,597.348,1.1,,0.017,-0.1585,-0.0045,,,"Easy wade just u/s of control. few weeds n debris in mmnt x-section. angles due to low depths.  @ Uncertainty: IVE method, 2-sigma value (2 x Uncertainty Value reported in *.ft File). @ Stable record. s/r. use dwl for cmgh Mid-section",38.5,13.2,0.084,10.0,6.0,Final/Finales,15.0
06AB002,2023-05-02T16:10:00,-7,Stage/Niveau d'eau,597.348,,,,,,,,,GC: 0.000 HG: 597.337 Found (FD),,,,,,Final/Finales,
06AB002,2023-03-15T17:08:00,-7,Discharge/Débit,,597.31,0.36,7.0,-0.0643,-0.5911,-0.0050999997,"Measurement condition : Ice; Clear , No Precipitation ,  ","Complete ice cover, weak in center. chopped for measurement ","@ Uncertainty: IVE method, 2-sigma value (2 x Uncertainty Value reported in *.ft File). @ Chopped middle section, complete ice cover measurement  Mid-section",23.0,11.7,0.031,-10.0,0.7,Provisional/Provisoire,9.59
06AB002,2023-03-15T16:15:00,-7,Stage/Niveau d'eau,597.31,,,,,,,,,HG: 597.307 Found (FD),,,,,,Provisional/Provisoire,
06AB002,2022-09-21T16:50:00,-7,Stage/Niveau d'eau,597.214,,,,,,,,,GC: 0.000 HG: 597.215 Found (FD),,,,,,Final/Finales,
