date,hyd_year,prcp_mm_day,flow_mm_day,cumulative_precip_mm,cumulative_flow_mm,runoff_coefficient,infill_flag
1980-10-01,1980,9.771168,4.257290322580645,9.771168,4.257290322580645,0.4356992356770086,observed
1980-10-02,1980,0.22432996,4.3269677419354835,9.995498,8.584258064516128,0.8588124692845874,observed
1980-10-03,1980,5.6580715,4.898322580645162,15.653569,13.482580645161288,0.8613103155187164,observed
1980-10-04,1980,6.7675915,4.856516129032258,22.421162,18.339096774193546,0.8179369588049681,observed
1980-10-05,1980,15.41849,5.3999999999999995,37.839653,23.739096774193545,0.6273603186767428,observed
1980-10-06,1980,8.0769825,9.545806451612904,45.916634,33.284903225806445,0.7248985958214542,observed
1980-10-07,1980,10.987799,11.566451612903226,56.904434,44.85135483870967,0.7881873436758794,observed
1980-10-08,1980,1.6844664,9.754838709677419,58.5889,54.60619354838708,0.9320228256874891,observed
1980-10-09,1980,0.0,6.270967741935484,58.5889,60.87716129032257,1.039056198549393,observed
1980-10-10,1980,0.059288613,5.852903225806452,58.64819,66.73006451612902,1.137802633537299,observed
1980-10-11,1980,2.1255789,5.295483870967742,60.77377,72.02554838709676,1.1851420295872777,observed
1980-10-12,1980,0.14709674,3.9019354838709677,60.920868,75.92748387096773,1.24632964800783,observed
1980-10-13,1980,0.0,2.647741935483871,60.920868,78.5752258064516,1.2897916344484077,observed
1980-10-14,1980,0.0,2.2296774193548385,60.920868,80.80490322580644,1.3263912019773152,observed
1980-10-15,1980,0.04410842,2.1251612903225805,60.964977,82.93006451612902,1.3602902557719727,observed
1980-10-16,1980,5.343813,2.0554838709677417,66.30879,84.98554838709677,1.2816633462521339,observed
1980-10-17,1980,4.0830936,2.0206451612903225,70.391884,87.00619354838709,1.2360259278423387,observed
1980-10-18,1980,3.7296333,1.9858064516129035,74.12152,88.99199999999999,1.2006229608360293,observed
1980-10-19,1980,7.5929937,1.9509677419354838,81.714516,90.94296774193548,1.1129352842444546,observed
1980-10-20,1980,5.7478547,1.9858064516129035,87.46237,92.92877419354838,1.0625000472001922,observed
1980-10-21,1980,0.0,2.0206451612903225,87.46237,94.9494193548387,1.0856030698955552,observed
1980-10-22,1980,0.0,2.0903225806451613,87.46237,97.03974193548386,1.1095027485459306,observed
1980-10-23,1980,0.0,2.2993548387096774,87.46237,99.33909677419354,1.1357923950613436,observed
1980-10-24,1980,1.3361826,3.344516129032258,88.79855,102.6836129032258,1.1563658291080243,observed
1980-10-25,1980,4.1183453,3.4141935483870967,92.9169,106.09780645161288,1.1418569251320412,observed
1980-10-26,1980,7.111532,3.5187096774193547,100.028435,109.61651612903223,1.0958535580332736,observed
1980-10-27,1980,14.805565,3.6232258064516127,114.834,113.23974193548385,0.9861168495098196,observed
1980-10-28,1980,17.231754,3.6580645161290324,132.06575,116.89780645161288,0.8851485441423118,observed
1980-10-29,1980,0.0,3.6580645161290324,132.06575,120.55587096774191,0.912847357140745,observed
1980-10-30,1980,12.252893,3.553548387096774,144.31865,124.10941935483868,0.8599679941830299,observed
1980-10-31,1980,11.968181,3.588387096774194,156.28683,127.69780645161288,0.8170733426331821,observed
1980-11-01,1980,3.8890476,3.6232258064516127,160.17589,131.3210322580645,0.8198551844933376,observed
1980-11-02,1980,2.5119624,3.6580645161290324,162.68785,134.97909677419352,0.8296814788824955,observed
1980-11-03,1980,4.7147145,3.7277419354838712,167.40257,138.70683870967738,0.8285824795221737,observed
1980-11-04,1980,11.679443,3.7974193548387096,179.08202,142.5042580645161,0.795748569591209,observed
1980-11-05,1980,11.819155,4.041290322580645,190.90117,146.54554838709674,0.767651394124177,observed
1980-11-06,1980,8.0133,4.459354838709677,198.91447,151.00490322580643,0.7591448717596668,observed
1980-11-07,1980,6.12456,5.295483870967742,205.03903,156.30038709677416,0.7622957716176395,observed
1980-11-08,1980,4.8376446,5.016774193548387,209.87668,161.31716129032256,0.7686283319746907,observed
1980-11-09,1980,2.9564588,4.598709677419355,212.83313,165.9158709677419,0.7795584787908556,observed
1980-11-10,1980,0.0,4.180645161290323,212.83313,170.09651612903224,0.7992013096019809,observed
1980-11-11,1980,0.0,3.483870967741935,212.83313,173.58038709677416,0.8155703352779184,observed
1980-11-12,1980,5.492192,3.0658064516129038,218.32532,176.64619354838706,0.8090962407197829,observed
1980-11-13,1980,4.755254,2.7174193548387096,223.08057,179.36361290322577,0.8040306504179675,observed
1980-11-14,1980,0.04122387,2.5083870967741935,223.1218,181.87199999999996,0.8151243112160632,observed
1980-11-15,1980,0.0,2.4038709677419354,223.1218,184.2758709677419,0.8258981173370327,observed
1980-11-16,1980,3.1430671,2.2296774193548385,226.26486,186.50554838709672,0.8242797696850922,observed
1980-11-17,1980,4.610165,1.881290322580645,230.87503,188.38683870967736,0.8159688741019318,observed
1980-11-18,1980,5.5197825,1.7419354838709675,236.3948,190.12877419354834,0.8042849057664118,observed
1980-11-19,1980,5.0495157,1.6025806451612905,241.44432,191.73135483870962,0.7941017386523903,observed
