STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02BA003,Water Level,NA,2002,2024,23
02BA003,Instantantaneous Sediment,DI,1987,1999,11
02BA003,Flow,NA,1972,2024,53
