STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02BC006,Water Level,NA,2006,2023,18
02BC006,Flow,NA,2007,2020,14
