STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
07SA002,Water Level,NA,2002,2024,23
07SA002,Flow,NA,1947,2024,44
