Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
05AH041,13.000,First Log-log rating. Backwater from vegetation very common.,LogarithmicTable,Provisional/Provisoire,(0.749);
05AH041,12.000,,LinearTable,Final/Finales,
05AH041,11.000,,LinearTable,Final/Finales,
05AH041,10.000,,LinearTable,Final/Finales,
05AH041,10.000-SC7,,LinearTable,Final/Finales,
05AH041,10.000-SC6,,LinearTable,Final/Finales,
05AH041,10.000-SC5,,LinearTable,Final/Finales,
05AH041,10.000-SC4,,LinearTable,Final/Finales,
05AH041,10.000-SC3,,LinearTable,Final/Finales,
05AH041,10.000-SC2,,LinearTable,Final/Finales,
05AH041,10.000-SC1,,LinearTable,Final/Finales,
05AH041,9.000,,LinearTable,Final/Finales,
