STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02HC047,Water Level,NA,2005,2023,19
02HC047,Flow,NA,1981,2023,36
