date,flow_cms,infill_flag
1968-05-15,56.59999847412109,observed
1968-05-16,52.400001525878906,observed
1968-05-17,49.79999923706055,observed
1968-05-18,48.70000076293945,observed
1968-05-19,55.5,observed
1968-05-20,58.0,observed
1968-05-21,62.0,observed
1968-05-22,67.4000015258789,observed
1968-05-23,69.69999694824219,observed
1968-05-24,67.0999984741211,observed
1968-05-25,67.4000015258789,observed
1968-05-26,68.0,observed
1968-05-27,66.0,observed
1968-05-28,68.19999694824219,observed
1968-05-29,101.0,observed
1968-05-30,107.0,observed
1968-05-31,103.0,observed
1968-06-01,97.4000015258789,observed
1968-06-02,85.19999694824219,observed
1968-06-03,75.9000015258789,observed
1968-06-04,72.5,observed
1968-06-05,71.0999984741211,observed
1968-06-06,63.70000076293945,observed
1968-06-07,59.70000076293945,observed
1968-06-08,58.900001525878906,observed
1968-06-09,62.59999847412109,observed
1968-06-10,74.5,observed
1968-06-11,66.5,observed
1968-06-12,85.19999694824219,observed
1968-06-13,104.0,observed
1968-06-14,137.0,observed
1968-06-15,119.0,observed
1968-06-16,103.0,observed
1968-06-17,87.19999694824219,observed
1968-06-18,75.30000305175781,observed
1968-06-19,67.4000015258789,observed
1968-06-20,62.0,observed
1968-06-21,58.900001525878906,observed
1968-06-22,59.20000076293945,observed
1968-06-23,54.09999847412109,observed
1968-06-24,48.70000076293945,observed
1968-06-25,46.20000076293945,observed
1968-06-26,45.0,observed
1968-06-27,42.79999923706055,observed
1968-06-28,42.79999923706055,observed
1968-06-29,45.900001525878906,observed
1968-06-30,45.900001525878906,observed
1968-07-01,72.5,observed
1968-07-02,114.0,observed
1968-07-03,91.5,observed
1968-07-04,79.30000305175781,observed
1968-07-05,75.0,observed
1968-07-06,69.69999694824219,observed
1968-07-07,62.59999847412109,observed
1968-07-08,55.79999923706055,observed
1968-07-09,49.59999847412109,observed
1968-07-10,44.20000076293945,observed
1968-07-11,40.5,observed
1968-07-12,39.09999847412109,observed
1968-07-13,35.70000076293945,observed
1968-07-14,33.099998474121094,observed
1968-07-15,32.0,observed
1968-07-16,30.299999237060547,observed
1968-07-17,28.89999961853028,observed
1968-07-18,28.299999237060547,observed
1968-07-19,27.0,observed
1968-07-20,27.299999237060547,observed
1968-07-21,28.89999961853028,observed
1968-07-22,68.19999694824219,observed
1968-07-23,96.3000030517578,observed
1968-07-24,109.0,observed
1968-07-25,100.0,observed
1968-07-26,86.4000015258789,observed
1968-07-27,75.30000305175781,observed
1968-07-28,71.0999984741211,observed
1968-07-29,67.0999984741211,observed
1968-07-30,68.0,observed
1968-07-31,97.4000015258789,observed
1968-08-01,118.0,observed
1968-08-02,96.8000030517578,observed
1968-08-03,79.9000015258789,observed
1968-08-04,71.5999984741211,observed
1968-08-05,70.19999694824219,observed
1968-08-06,73.0999984741211,observed
1968-08-07,120.0,observed
1968-08-08,140.0,observed
1968-08-09,124.0,observed
1968-08-10,114.0,observed
1968-08-11,95.0999984741211,observed
1968-08-12,82.69999694824219,observed
1968-08-13,74.5,observed
1968-08-14,70.5,observed
1968-08-15,66.0,observed
1968-08-16,58.29999923706055,observed
1968-08-17,54.09999847412109,observed
1968-08-18,54.09999847412109,observed
1968-08-19,58.29999923706055,observed
1968-08-20,66.5,observed
1968-08-21,68.19999694824219,observed
1968-08-22,98.5,observed
1968-08-23,93.6999969482422,observed
1968-08-24,82.0999984741211,observed
1968-08-25,71.9000015258789,observed
1968-08-26,65.0999984741211,observed
1968-08-27,58.900001525878906,observed
1968-08-28,57.5,observed
1968-08-29,58.900001525878906,observed
1968-08-30,55.5,observed
1968-08-31,50.70000076293945,observed
1968-09-01,47.0,observed
1968-09-02,44.70000076293945,observed
1968-09-03,42.5,observed
1968-09-04,43.59999847412109,observed
1968-09-05,43.29999923706055,observed
1968-09-06,43.900001525878906,observed
1968-09-07,50.400001525878906,observed
1968-09-08,53.0,observed
1968-09-09,57.5,observed
1968-09-10,56.59999847412109,observed
1968-09-11,49.59999847412109,observed
1968-09-12,44.70000076293945,observed
1968-09-13,41.09999847412109,observed
1968-09-14,38.5,observed
1968-09-15,37.400001525878906,observed
1968-09-16,35.400001525878906,observed
1968-09-17,33.099998474121094,observed
1968-09-18,31.39999961853028,observed
1968-09-19,29.700000762939453,observed
1968-09-20,28.100000381469727,observed
1968-09-21,27.299999237060547,observed
1968-09-22,27.0,observed
1968-09-23,27.0,observed
1968-09-24,25.799999237060547,observed
1968-09-25,25.0,observed
1968-09-26,23.700000762939453,observed
1968-09-27,23.700000762939453,observed
1968-09-28,23.5,observed
1968-09-29,23.700000762939453,observed
1968-09-30,24.200000762939453,observed
1968-10-01,24.700000762939453,observed
1968-10-02,24.0,observed
1968-10-03,23.5,observed
1968-10-04,23.5,observed
1968-10-05,22.799999237060547,observed
1968-10-06,22.100000381469727,observed
1968-10-07,21.600000381469727,observed
1968-10-08,21.200000762939453,observed
1968-10-09,21.200000762939453,observed
1968-10-10,22.100000381469727,observed
1968-10-11,22.299999237060547,observed
