STATION_NUMBER,DATA_TYPE,YEAR,PEAK_CODE,PRECISION_CODE,MONTH,DAY,HOUR,MINUTE,TIME_ZONE,PEAK,SYMBOL,CODE DESCRIPTION
09DC006,H,1980,H,8,6,10,23.0,45.0,YST,7.282000064849853,,Maximum
09DC006,H,1981,H,8,5,30,13.0,0.0,YST,6.570000171661377,,Maximum
09DC006,H,1982,H,8,6,15,10.0,40.0,YST,7.000999927520752,,Maximum
09DC006,H,1983,H,8,6,5,14.0,58.0,YST,9.494000434875488,,Maximum
09DC006,H,1984,H,8,6,16,16.0,0.0,YST,6.90399980545044,,Maximum
09DC006,H,1985,H,8,6,11,2.0,24.0,YST,8.682000160217285,,Maximum
09DC006,H,1986,H,8,6,11,12.0,23.0,YST,8.392000198364258,,Maximum
09DC006,H,1987,H,8,6,4,8.0,36.0,YST,8.36400032043457,,Maximum
09DC006,H,1988,H,8,5,17,13.0,12.0,YST,7.38700008392334,,Maximum
09DC006,H,1989,H,8,6,10,2.0,59.0,YST,7.263000011444092,,Maximum
09DC006,H,1992,H,8,6,21,,,,9.755000114440918,,Maximum
09DC006,H,1993,H,8,6,1,22.0,8.0,YST,8.994999885559082,,Maximum
09DC006,H,1993,L,8,11,12,5.0,25.0,YST,3.134000062942505,,Minimum
09DC006,H,1994,H,8,5,25,7.0,6.0,PST,7.159999847412109,,Maximum
09DC006,H,1994,L,8,11,11,17.0,44.0,PST,2.744999885559082,,Minimum
09DC006,H,1995,H,8,5,16,14.0,24.0,YST,6.374000072479248,,Maximum
09DC006,H,1996,H,8,5,30,12.0,0.0,YST,6.921999931335449,,Maximum
09DC006,H,1997,H,8,6,10,1.0,0.0,YST,7.585000038146973,,Maximum
09DC006,H,1997,L,8,10,20,4.0,0.0,YST,3.1459999084472656,,Minimum
09DC006,H,1998,H,8,5,31,12.0,0.0,PST,7.572000026702881,,Maximum
09DC006,H,1999,H,8,6,17,10.0,40.0,PST,7.006999969482422, ,Maximum
09DC006,H,1999,L,8,4,19,10.0,30.0,PST,2.970000028610229, ,Minimum
09DC006,H,2000,H,8,6,16,22.0,55.0,PST,7.949999809265137, ,Maximum
09DC006,H,2001,H,8,6,18,2.0,30.0,PST,8.503000259399414, ,Maximum
09DC006,H,2002,H,8,8,26,22.0,0.0,PST,7.317999839782715, ,Maximum
09DC006,H,2003,H,8,6,11,18.0,0.0,PST,7.699999809265137, ,Maximum
09DC006,H,2004,H,8,5,29,13.0,40.0,PST,8.057999610900879, ,Maximum
09DC006,H,2005,H,8,5,24,12.0,25.0,PST,8.015999794006348,,Maximum
09DC006,H,2005,L,8,11,9,9.0,0.0,PST,2.9040000438690186,,Minimum
09DC006,H,2006,H,8,6,20,23.0,30.0,PST,7.769000053405762,,Maximum
09DC006,H,2009,H,8,6,9,10.0,15.0,PST,7.498000144958496,,Maximum
09DC006,H,2010,H,8,6,10,15.0,15.0,PST,6.790999889373779,,Maximum
09DC006,H,2011,H,8,5,26,18.0,30.0,PST,8.177000045776367, ,Maximum
09DC006,H,2011,L,8,4,27,21.0,15.0,PST,3.0160000324249268, ,Minimum
09DC006,H,2012,H,8,6,12,0.0,55.0,PST,8.34000015258789, ,Maximum
09DC006,H,2013,H,8,6,1,15.0,15.0,PST,8.555999755859375, ,Maximum
09DC006,H,2014,H,8,5,16,17.0,30.0,PST,6.044000148773193, ,Maximum
09DC006,H,2014,L,8,11,8,0.0,40.0,PST,3.128000020980835, ,Minimum
09DC006,H,2015,H,8,5,22,9.0,40.0,PST,7.938000202178955, ,Maximum
09DC006,H,2015,L,8,11,6,19.0,30.0,PST,3.1630001068115234, ,Minimum
09DC006,H,2016,H,8,5,27,22.0,5.0,PST,7.249000072479248, ,Maximum
09DC006,H,2016,L,8,10,31,6.0,25.0,PST,3.0369999408721924, ,Minimum
09DC006,H,2017,H,8,6,7,6.0,45.0,PST,6.86299991607666, ,Maximum
09DC006,H,2017,L,8,10,26,12.0,30.0,PST,2.907000064849853, ,Minimum
09DC006,H,2018,H,8,8,12,2.0,45.0,PST,6.704999923706055, ,Maximum
09DC006,H,2018,L,8,11,8,16.0,50.0,PST,2.595999956130981, ,Minimum
09DC006,H,2019,H,8,5,31,5.0,5.0,PST,6.035999774932861, ,Maximum
09DC006,H,2019,L,8,11,10,20.0,35.0,PST,2.694000005722046, ,Minimum
09DC006,H,2020,H,8,6,26,8.0,10.0,PST,7.834000110626221, ,Maximum
09DC006,H,2020,L,8,4,14,3.0,40.0,PST,3.1040000915527344, ,Minimum
09DC006,H,2021,H,8,6,6,9.0,55.0,PST,7.370999813079834, ,Maximum
09DC006,H,2021,L,8,11,7,11.0,50.0,PST,2.828000068664551, ,Minimum
09DC006,H,2022,H,8,6,14,19.0,10.0,PST,8.125, ,Maximum
09DC006,H,2022,L,8,4,30,2.0,35.0,PST,3.24399995803833, ,Minimum
09DC006,H,2023,H,8,5,25,22.0,35.0,PST,7.822000026702881, ,Maximum
09DC006,H,2023,L,8,10,26,4.0,20.0,PST,3.4049999713897705, ,Minimum
09DC006,H,2024,H,8,6,15,2.0,30.0,PST,6.668000221252441, ,Maximum
09DC006,H,2024,L,8,10,23,15.0,20.0,PST,2.828000068664551, ,Minimum
