STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
05OD001,Water Level,NA,2002,2024,23
05OD001,Instantantaneous Sediment,DI,1980,1987,5
05OD001,Flow,NA,1913,2024,111
05OD001,Sediment in mg/L,NA,1972,1987,16
05OD001,Daily Mean Tonnes,NA,1972,1987,16
