STATION_NUMBER,REMARK_TYPE_CODE,YEAR,REMARK_EN,REMARK_FR
02HC053,2,2016,"MISSING WATER LEVELS APRIL 6 TO MAY 10
DUE TO SEDIMENTATION ON THE ORIFICE LINE. DISCHARGE ESTIMATED FOR THIS PERIOD.  MIN INST. DISCHARGE NOT VALID - OCCURS DURING PERIOD OF ESTIMATION.",
02HC053,2,2017,MIN INST AND DAILY WATERLEVEL VALUES NOT VALID AS THEY OCCUR DURING A PERIOD OF MISSING WATER LEVEL.,
02HC053,2,2018,PERIOD OF MISSING WATER LEVELS DUE TO EQUIPMENT ISSUES. MAX INST. DISCHARGE NOT VALID - OCCURS DURING PERIOD OF ESTIMATION DUE TO ICE,
02HC053,2,2022,MAX AND MIN INST DISCHARGE NOT VALID,
02HC053,2,2023,MIN INST DISCHARGE NOT VALID,
02HC053,5,-999,"STATION NAME CHANGED FROM 'LITTLE ROUGE RIVER NEAR DICKSONS HILL' ON FEBRUARY 12, 2021",
