Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
02HD018,12.0,Curve drawn through the 2016 low end measurements.  No change to the upper segment.,LogarithmicTable,Provisional/Provisoire,(1.4314:0.99);(1.1);
02HD018,11.0,THE CURVE WAS SHIFTED TO THE RIGHT TO ACCOUNT FOR CHANGES IN THE CONTROL THAT OCCURED DURING THE SPRING MELT,LogarithmicTable,Final/Finales,(1.03);
02HD018,10.0,Curve defined using measurements that were conducted between periods of human activity affecting control,LogarithmicTable,Final/Finales,(1.021);
02HD018,9.0,Curve defined using measurements that were conducted between periods of human activity affecting control,LogarithmicTable,Final/Finales,(1.002);
02HD018,8.0,Curve defined using measurements that were conducted between periods of human activity affecting control,LogarithmicTable,Final/Finales,(1.2323:0.996);(1.1004);
02HD018,7.0,Curve defined using measurements that were conducted between periods of human activity affecting control,LogarithmicTable,Final/Finales,(1.2442:0.9986);(1.1004);
02HD018,6.0,Curve developed due to human activity altering control,LogarithmicTable,Final/Finales,(1.2373:1);(1.1004);
02HD018,5.0,Same as table 4.00 above 1.260,LinearTable,Final/Finales,
02HD018,4.0,,LinearTable,Final/Finales,
02HD018,3.0,,LinearTable,Final/Finales,
02HD018,2.0,,LinearTable,Final/Finales,
02HD018,1.0,,LinearTable,Final/Finales,
