STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
07JA003,Water Level,NA,2012,2023,12
07JA003,Flow,NA,1985,2023,39
