STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
05LJ007,Water Level,NA,2002,2023,22
05LJ007,Instantantaneous Sediment,BM,1967,1979,6
05LJ007,Instantantaneous Sediment,DI,1966,1982,16
05LJ007,Flow,NA,1922,2023,85
05LJ007,Sediment in mg/L,NA,1966,1982,17
05LJ007,Daily Mean Tonnes,NA,1966,1982,17
