Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
01FA001,24.00,New curve based on high water MM in April and extended the high end.,LogarithmicTable,Provisional/Provisoire,(0.7841:0.64);(3.3:0.64);(0.64);
01FA001,23.00,New curve based on 2019 mmts. Refinement to mid to upper range,LogarithmicTable,Final/Finales,(0.7841:0.64);(0.64);
01FA001,22.00,"New curve based on scour during Feb 5, 2018 event. Curve derrived using 2018 Mid-low MM's and recent high-water measurements.",LogarithmicTable,Final/Finales,(0.7576:0.64);(0.64);
01FA001,21.000,New Log-Log curve. Based on 2013 MM.,LogarithmicTable,Final/Finales,(0.63);
01FA001,20.000,No change for 2010. Stage based shift applied.,LinearTable,Final/Finales,
01FA001,20.000-SC4,,LinearTable,Final/Finales,
01FA001,20.000-SC3,,LinearTable,Final/Finales,
01FA001,19.000,Curve change based  on 2007 MM. 0.700- 2.100m.,LinearTable,Final/Finales,
01FA001,19.000-SC2,,LinearTable,Final/Finales,
01FA001,18.000,No change to curve # 18 based on 2006 MM.,LinearTable,Final/Finales,
01FA001,18.000-SC1,,LinearTable,Final/Finales,
01FA001,17.000,,LinearTable,Final/Finales,
01FA001,16.000,,LinearTable,Final/Finales,
01FA001,15.000,,LinearTable,Final/Finales,
01FA001,14.000,,LinearTable,Final/Finales,
01FA001,13.000,,LinearTable,Final/Finales,
