STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
01FA001,Water Level,NA,2011,2024,14
01FA001,Instantantaneous Sediment,DI,1991,1993,2
01FA001,Flow,NA,1965,2024,60
