date,hyd_year,prcp_mm_day,flow_mm_day,cumulative_precip_mm,cumulative_flow_mm,runoff_coefficient,infill_flag
1980-10-01,1980,0.0,0.9761538725632888,0.0,0.9761538725632888,,observed
1980-10-02,1980,0.0,0.9581538567176232,0.0,1.934307729280912,,observed
1980-10-03,1980,0.0,0.9180000158456655,0.0,2.8523077451265775,,observed
1980-10-04,1980,0.0,0.8695384905888482,0.0,3.7218462357154256,,observed
1980-10-05,1980,0.0,0.8321538778451772,0.0,4.554000113560603,,observed
1980-10-06,1980,0.0,0.7892307428213267,0.0,5.34323085638193,,observed
1980-10-07,1980,0.0,0.7463076738210824,0.0,6.089538530203012,,observed
1980-10-08,1980,9.507376,0.7116922892056979,9.507376,6.80123081940871,0.7153636315361833,observed
1980-10-09,1980,0.0,0.6895384641794058,9.507376,7.490769283588116,0.7878903186781065,observed
1980-10-10,1980,0.0,0.6646154110248271,9.507376,8.155384694612943,0.8577955618068742,observed
1980-10-11,1980,0.0,0.6424615199749286,9.507376,8.79784621458787,0.9253706255350417,observed
1980-10-12,1980,13.825433,0.6369230637183556,23.33281,9.434769278306227,0.4043563334811792,observed
1980-10-13,1980,0.0,0.6812307797945463,23.33281,10.116000058100774,0.43355259385032513,observed
1980-10-14,1980,0.0,0.6936923393836388,23.33281,10.809692397484412,0.463282933050258,observed
1980-10-15,1980,0.0,0.6784615516662598,23.33281,11.488153949150671,0.4923605095491897,observed
1980-10-16,1980,0.0,0.6507692043597882,23.33281,12.13892315351046,0.5202512445163333,observed
1980-10-17,1980,0.0,0.6300000264094426,23.33281,12.768923179919902,0.5472518518716942,observed
1980-10-18,1980,0.0,0.6092307824354906,23.33281,13.378153962355393,0.5733623287856258,observed
1980-10-19,1980,18.851032,0.5939999947181115,42.18384,13.972153957073504,0.3312205193324215,observed
1980-10-20,1980,13.865871,0.6036923261789175,56.049713,14.575846283252421,0.2600521120992419,observed
1980-10-21,1980,0.0,0.6438461670508752,56.049713,15.219692450303295,0.2715391676262312,observed
1980-10-22,1980,0.0,0.6466153951791618,56.049713,15.866307845482456,0.28307562979552797,observed
1980-10-23,1980,0.0,0.6216922760009767,56.049713,16.488000121483434,0.2941674310061102,observed
1980-10-24,1980,4.352686,0.6036923261789175,60.402397,17.091692447662354,0.28296381025387823,observed
1980-10-25,1980,0.0,0.6036923261789175,60.402397,17.695384773841273,0.2929583196542611,observed
1980-10-26,1980,0.0,0.5912307665898249,60.402397,18.286615540431097,0.3027465200308984,observed
1980-10-27,1980,0.0,0.5732307507441594,60.402397,18.859846291175256,0.3122367187272506,observed
1980-10-28,1980,0.0,0.5593846101027268,60.402397,19.41923090127798,0.3214976857822538,observed
1980-10-29,1980,0.0,0.5483076975895808,60.402397,19.967538598867563,0.33057526752417776,observed
1980-10-30,1980,1.200091,0.5372307850764347,61.60249,20.504769383943998,0.33285618097385256,observed
1980-10-31,1980,0.0,0.5261538395514854,61.60249,21.030923223495485,0.3413972942318721,observed
1980-11-01,1980,4.963733,0.5330769098722017,66.56622,21.564000133367685,0.32394807929161107,observed
1980-11-02,1980,0.0,0.606461554307204,66.56622,22.170461687674887,0.3330587291926942,observed
1980-11-03,1980,8.564583,0.6743076764620267,75.130806,22.844769364136916,0.3040666084893396,observed
1980-11-04,1980,0.99593323,0.7463076738210824,76.12674,23.591077037957998,0.3098921245320475,observed
1980-11-05,1980,5.217648,0.8155384430518517,81.34439,24.40661548100985,0.3000405463761228,observed
1980-11-06,1980,12.82736,0.8875384404109073,94.17175,25.294153921420758,0.268595976335987,observed
1980-11-07,1980,14.682034,1.0135384853069598,108.85379,26.307692406727718,0.2416791582386192,observed
1980-11-08,1980,5.5735354,1.1339999418992264,114.42732,27.441692348626944,0.2398176569722637,observed
1980-11-09,1980,8.221533,1.1866153423602763,122.64886,28.62830769098722,0.23341683211729938,observed
1980-11-10,1980,0.0400607,1.199076901949369,122.68892,29.82738459293659,0.24311392438427865,observed
1980-11-11,1980,0.0,1.1561538989727314,122.68892,30.98353849190932,0.2525373825723629,observed
1980-11-12,1980,0.0,1.0800000264094425,122.68892,32.063538518318765,0.26134013374678877,observed
1980-11-13,1980,0.0,1.0066153819744403,122.68892,33.07015390029321,0.2695447490423363,observed
1980-11-14,1980,0.0,0.9636923129741963,122.68892,34.0338462132674,0.27739951147972414,observed
1980-11-15,1980,0.0,0.9249230531545786,122.68892,34.95876926642198,0.2849382774920532,observed
1980-11-16,1980,0.0,0.866769262460562,122.68892,35.82553852888255,0.2920030496740016,observed
1980-11-17,1980,0.0,0.8349231059734638,122.68892,36.66046163485601,0.2988082535369105,observed
1980-11-18,1980,9.314946,0.8196923182560847,132.00386,37.4801539531121,0.2839322563645674,observed
1980-11-19,1980,8.977997,0.8099999867952786,140.98186,38.29015393990738,0.2715963222025195,observed
