Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
02YQ005,31.00,New curve #31.00 developed for 2023.  This curve shows a small change/refinement in the low to medium water section of curve.  This curve change was based on 4 open water measurements taken in 2023.,LogarithmicTable,Provisional/Provisoire,(0.43);
02YQ005,30.00,New curve #30.00 developed for 2020.  This curve shows a small change/refinement on low end from previous curve #29.00 due to 2020 measurements. Slight change occurred at GH 0.644 and below.,LogarithmicTable,Final/Finales,(0.7633:0.43);(0.46);
02YQ005,29.00,New curve #29.00 developed for 2019.  This curve shows a small change/refinement from previous curve #28.00 due to 2019 measurements. Slight change occurred at GH 0.784 and below.,LogarithmicTable,Final/Finales,(0.7633:0.43);(0.46);
02YQ005,28.00,New curve #28.00 developed for 2018.  This curve shows a small change/refinement from previous curve #27.00 due to 2018 measurements. Slight change occurred at medium stage and also an extension at both the high and low ends of curve to cover range for 2018.,LogarithmicTable,Final/Finales,(0.7633:0.43);(0.46);
02YQ005,27.00,"Curve # 27 was developed starting high water event Oct 11 2016, where the MM taken in 2016 after this event plotted 11.5 % off rating, this result was confirmed with 2017 May MM at similar height. Thus refinement was need above 1.100 meters",LogarithmicTable,Final/Finales,(0.7633:0.43);(0.46);
02YQ005,26.000,"CURVE #26, Curve change required , based on MMs collecting during the open water season of 2015. See Station Remarks",LogarithmicTable,Final/Finales,(0.7633:0.43);(0.46);
02YQ005,25.000,"CURVE #25, LOW WATER REFINEMENT, BASED ON 2013 MM'S BELOW .750 M USING RTD",LogarithmicTable,Final/Finales,(0.46);
02YQ005,24.000,"CURVE #24, LOW WATER REFINEMENT, BASED ON 2013 MM'S BELOW .750 M USING RTD",LogarithmicTable,Final/Finales,(0.46);
02YQ005,23.000,CURVE #23 BASED ON 2012 MM'S BELOW 1.400M USING RTD,LogarithmicTable,Final/Finales,(0.39);
02YQ005,22.000,Refinement b/w .095 to 1.15 based on 2011 mms.,LinearTable,Final/Finales,
02YQ005,21.000,HQFIT1.0.,LinearTable,Final/Finales,
02YQ005,20.000,HQFIT1.0.  Low water change below 1.035 m.,LinearTable,Final/Finales,
02YQ005,19.000,Low water change below 0.760m.,LinearTable,Final/Finales,
02YQ005,18.000,HQFIT1.0,LinearTable,Final/Finales,
02YQ005,17.000,Change below 1.100 meters.,LinearTable,Final/Finales,
02YQ005,16.000,#16 refinement of #15 based on 2005 MM Results,LinearTable,Final/Finales,
02YQ005,15.000,#15 medium water change above .950 based on 04 mms,LinearTable,Final/Finales,
02YQ005,14.000,# 14 low water change below .650 meters,LinearTable,Final/Finales,
02YQ005,13.000-SC1,,LinearTable,Final/Finales,
02YQ005,13.000,REFINEMENT OF #12 BASED ON 2001 MM RESULTS,LinearTable,Final/Finales,
02YQ005,12.000,,LinearTable,Final/Finales,
02YQ005,11.000,,LinearTable,Final/Finales,
02YQ005,10.000,,LinearTable,Final/Finales,
02YQ005,9.000,,LinearTable,Final/Finales,
02YQ005,8.000,,LinearTable,Final/Finales,
02YQ005,7.000,,LinearTable,Final/Finales,
