STATION_NUMBER,REMARK_TYPE_CODE,YEAR,REMARK_EN,REMARK_FR
05OJ008,2,2003,DISCHARGE DATA TO BE USED WITH CAUTION - POORLY DEFINED STAGE-DISCHARGE RELATIONSHIP. ,UTILISER DONNEES DU DEBIT AVEC PRUDENCE  - RELATION HAUTEUR-DEBIT MAL DEFINIE
05OJ008,2,2011,Beaver activity Sept 6/2011 to Oct 31/2011 affects discharge accuracy,L'activite des castors entre le 6 septembre et le 31 octobre 2011 a influence l'exactitude des debits.
