STATION_NUMBER,REMARK_TYPE_CODE,YEAR,REMARK_EN,REMARK_FR
05NB033,2,2008,VALUES PRIOR TO MARCH 14 ARE CONSIDERED ESTIMATES.,LES VALEURS ANTERIEURES AU 14 MARS SONT DES ESTIMATIONS
05NB033,2,2024,MINIMUM STAGE PEAK AND EXTREME NOT VALID- MAY HAVE OCCURRED DURING PERIOD OF UNAVAILABLE RECORD ,
05NB033,4,-999,"PREVIOUSLY KNOWN AS ""TRIBUTARY NEAR HARLBRITE.""",CONNUE AUPARAVANT SOUS < TRIBUTARY NEAR HARLBRITE >.
