date,flow_cms,infill_flag
1914-04-01,11.199999809265137,observed
1914-04-02,11.199999809265137,observed
1914-04-03,11.199999809265137,observed
1914-04-04,11.199999809265137,observed
1914-04-05,12.5,observed
1914-04-06,13.199999809265137,observed
1914-04-07,14.300000190734863,observed
1914-04-08,15.300000190734863,observed
1914-04-09,17.5,observed
1914-04-10,19.100000381469727,observed
1914-04-11,24.700000762939453,observed
1914-04-12,25.799999237060547,observed
1914-04-13,29.200000762939453,observed
1914-04-14,36.0,observed
1914-04-15,52.09999847412109,observed
1914-04-16,58.29999923706055,observed
1914-04-17,59.70000076293945,observed
1914-04-18,62.900001525878906,observed
1914-04-19,62.900001525878906,observed
1914-04-20,64.5999984741211,observed
1914-04-21,69.69999694824219,observed
1914-04-22,69.69999694824219,observed
1914-04-23,66.30000305175781,observed
1914-04-24,66.30000305175781,observed
1914-04-25,66.30000305175781,observed
1914-04-26,62.900001525878906,observed
1914-04-27,62.900001525878906,observed
1914-04-28,59.70000076293945,observed
1914-04-29,56.59999847412109,observed
1914-04-30,53.5,observed
1914-05-01,69.69999694824219,observed
1914-05-02,111.0,observed
1914-05-03,176.0,observed
1914-05-04,172.0,observed
1914-05-05,136.0,observed
1914-05-06,105.0,observed
1914-05-07,136.0,observed
1914-05-08,64.5999984741211,observed
1914-05-09,62.900001525878906,observed
1914-05-10,73.30000305175781,observed
1914-05-11,92.3000030517578,observed
1914-05-12,123.0,observed
1914-05-13,146.0,observed
1914-05-14,153.0,observed
1914-05-15,232.0,observed
1914-05-16,252.0,observed
1914-05-17,262.0,observed
1914-05-18,252.0,observed
1914-05-19,223.0,observed
1914-05-20,214.0,observed
1914-05-21,214.0,observed
1914-05-22,205.0,observed
1914-05-23,197.0,observed
1914-05-24,197.0,observed
1914-05-25,180.0,observed
1914-05-26,172.0,observed
1914-05-27,172.0,observed
1914-05-28,157.0,observed
1914-05-29,157.0,observed
1914-05-30,142.0,observed
1914-05-31,188.0,observed
1914-06-01,247.0,observed
1914-06-02,311.0,observed
1914-06-03,484.0,observed
1914-06-04,484.0,observed
1914-06-05,405.0,observed
1914-06-06,340.0,observed
1914-06-07,247.0,observed
1914-06-08,150.0,observed
1914-06-09,139.0,observed
1914-06-10,136.0,observed
1914-06-11,142.0,observed
1914-06-12,168.0,observed
1914-06-13,192.0,observed
1914-06-14,257.0,observed
1914-06-15,328.0,observed
1914-06-16,354.0,observed
1914-06-17,371.0,observed
1914-06-18,396.0,observed
1914-06-19,405.0,observed
1914-06-20,396.0,observed
1914-06-21,345.0,observed
1914-06-22,247.0,observed
1914-06-23,180.0,observed
1914-06-24,150.0,observed
1914-06-25,150.0,observed
1914-06-26,188.0,observed
1914-06-27,223.0,observed
1914-06-28,247.0,observed
1914-06-29,228.0,observed
1914-06-30,205.0,observed
1914-07-01,207.0,observed
1914-07-02,244.0,observed
1914-07-03,289.0,observed
1914-07-04,328.0,observed
1914-07-05,328.0,observed
1914-07-06,294.0,observed
1914-07-07,252.0,observed
1914-07-08,214.0,observed
1914-07-09,188.0,observed
1914-07-10,180.0,observed
1914-07-11,168.0,observed
1914-07-12,172.0,observed
1914-07-13,180.0,observed
1914-07-14,180.0,observed
1914-07-15,172.0,observed
1914-07-16,142.0,observed
1914-07-17,123.0,observed
1914-07-18,111.0,observed
1914-07-19,97.0999984741211,observed
1914-07-20,83.30000305175781,observed
1914-07-21,75.30000305175781,observed
1914-07-22,68.0,observed
1914-07-23,62.900001525878906,observed
1914-07-24,58.29999923706055,observed
1914-07-25,56.59999847412109,observed
1914-07-26,53.5,observed
1914-07-27,53.5,observed
1914-07-28,50.400001525878906,observed
1914-07-29,50.400001525878906,observed
1914-07-30,47.59999847412109,observed
1914-07-31,45.0,observed
1914-08-01,45.0,observed
1914-08-02,45.0,observed
1914-08-03,42.5,observed
1914-08-04,39.59999847412109,observed
1914-08-05,39.59999847412109,observed
1914-08-06,37.09999847412109,observed
1914-08-07,37.09999847412109,observed
1914-08-08,34.79999923706055,observed
1914-08-09,34.79999923706055,observed
1914-08-10,32.599998474121094,observed
1914-08-11,30.299999237060547,observed
1914-08-12,30.299999237060547,observed
1914-08-13,28.0,observed
1914-08-14,28.0,observed
1914-08-15,28.0,observed
1914-08-16,28.0,observed
1914-08-17,28.0,observed
1914-08-18,25.799999237060547,observed
1914-08-19,25.799999237060547,observed
1914-08-20,25.799999237060547,observed
1914-08-21,25.799999237060547,observed
1914-08-22,25.799999237060547,observed
1914-08-23,23.700000762939453,observed
1914-08-24,23.700000762939453,observed
1914-08-25,23.700000762939453,observed
1914-08-26,23.700000762939453,observed
1914-08-27,21.700000762939453,observed
1914-08-28,21.700000762939453,observed
1914-08-29,21.700000762939453,observed
1914-08-30,21.700000762939453,observed
1914-08-31,21.700000762939453,observed
1914-09-01,21.700000762939453,observed
1914-09-02,21.700000762939453,observed
1914-09-03,21.700000762939453,observed
1914-09-04,21.700000762939453,observed
1914-09-05,21.700000762939453,observed
1914-09-06,21.700000762939453,observed
1914-09-07,21.700000762939453,observed
1914-09-08,21.700000762939453,observed
1914-09-09,21.700000762939453,observed
1914-09-10,21.700000762939453,observed
1914-09-11,21.700000762939453,observed
1914-09-12,21.700000762939453,observed
1914-09-13,21.700000762939453,observed
1914-09-14,21.700000762939453,observed
1914-09-15,21.700000762939453,observed
1914-09-16,21.700000762939453,observed
1914-09-17,21.700000762939453,observed
1914-09-18,21.700000762939453,observed
1914-09-19,21.700000762939453,observed
1914-09-20,21.700000762939453,observed
1914-09-21,21.700000762939453,observed
1914-09-22,21.700000762939453,observed
1914-09-23,21.700000762939453,observed
1914-09-24,21.700000762939453,observed
1914-09-25,21.700000762939453,observed
1914-09-26,21.700000762939453,observed
1914-09-27,21.700000762939453,observed
1914-09-28,21.700000762939453,observed
1914-09-29,21.700000762939453,observed
1914-09-30,21.700000762939453,observed
1914-10-01,16.700000762939453,observed
1914-10-02,16.700000762939453,observed
1914-10-03,16.700000762939453,observed
1914-10-04,16.700000762939453,observed
1914-10-05,16.700000762939453,observed
1914-10-06,16.700000762939453,observed
1914-10-07,16.700000762939453,observed
1914-10-08,16.700000762939453,observed
1914-10-09,16.700000762939453,observed
1914-10-10,18.200000762939453,observed
1914-10-11,18.200000762939453,observed
1914-10-12,18.200000762939453,observed
1914-10-13,18.200000762939453,observed
1914-10-14,19.89999961853028,observed
1914-10-15,19.89999961853028,observed
1914-10-16,19.89999961853028,observed
1914-10-17,21.700000762939453,observed
1914-10-18,21.700000762939453,observed
1914-10-19,21.700000762939453,observed
1914-10-20,21.700000762939453,observed
1914-10-21,21.700000762939453,observed
1914-10-22,21.700000762939453,observed
1914-10-23,21.700000762939453,observed
1914-10-24,23.700000762939453,observed
1914-10-25,23.700000762939453,observed
1914-10-26,23.700000762939453,observed
1914-10-27,23.700000762939453,observed
1914-10-28,23.700000762939453,observed
1914-10-29,23.700000762939453,observed
1914-10-30,23.700000762939453,observed
1914-10-31,23.700000762939453,observed
1914-11-01,25.799999237060547,observed
1914-11-02,25.799999237060547,observed
1914-11-03,25.799999237060547,observed
1914-11-04,25.799999237060547,observed
1914-11-05,25.799999237060547,observed
1914-11-06,25.799999237060547,observed
1914-11-07,25.799999237060547,observed
1914-11-08,25.799999237060547,observed
1914-11-09,25.799999237060547,observed
1914-11-10,25.799999237060547,observed
1914-11-11,25.799999237060547,observed
1914-11-12,25.799999237060547,observed
1914-11-13,25.799999237060547,observed
1914-11-14,25.799999237060547,observed
1914-11-15,25.799999237060547,observed
1914-11-16,25.799999237060547,observed
1914-11-17,25.799999237060547,observed
1914-11-18,25.799999237060547,observed
1914-11-19,25.799999237060547,observed
1914-11-20,25.799999237060547,observed
1914-11-21,25.799999237060547,observed
1914-11-22,25.799999237060547,observed
1914-11-23,25.799999237060547,observed
1914-11-24,25.799999237060547,observed
1914-11-25,25.799999237060547,observed
1914-11-26,25.799999237060547,observed
1914-11-27,25.799999237060547,observed
1914-11-28,25.799999237060547,observed
1914-11-29,25.799999237060547,observed
1914-11-30,25.799999237060547,observed
1914-12-01,25.799999237060547,observed
1914-12-02,25.799999237060547,observed
1914-12-03,9.083419535484152,infilled_5
1914-12-04,10.1819975778504,infilled_5
1914-12-05,8.439045196722676,infilled_5
1914-12-06,9.187417138541738,infilled_5
1914-12-07,7.960816878577423,infilled_5
