date,hyd_year,prcp_mm_day,flow_mm_day,cumulative_precip_mm,cumulative_flow_mm,runoff_coefficient,infill_flag
1980-10-01,1980,0.0,1.2227797168796344,0.0,1.2227797168796344,,observed
1980-10-02,1980,0.0,1.1495593080682274,0.0,2.3723390249478618,,observed
1980-10-03,1980,0.0,1.0177626839330642,0.0,3.390101708880926,,observed
1980-10-04,1980,0.0,0.9189152682029593,0.0,4.3090169770838855,,observed
1980-10-05,1980,0.0,0.8456949292199087,0.0,5.1547119063037945,,observed
1980-10-06,1980,0.0,0.7944407058974443,0.0,5.949152612201239,,observed
1980-10-07,1980,0.0,0.7468474436614475,0.0,6.696000055862687,,observed
1980-10-08,1980,1.043469,0.7212203669143936,1.043469,7.41722042277708,7.108232983155426,observed
1980-10-09,1980,0.0,0.6882711585093353,1.043469,8.105491581286415,7.767832060897124,observed
1980-10-10,1980,0.0,0.6553220199326337,1.043469,8.760813601219049,8.395854599147256,observed
1980-10-11,1980,0.0,0.62969494318558,1.043469,9.390508544404629,8.999317636423699,observed
1980-10-12,1980,4.9374666,0.6077288275249934,5.9809356,9.998237371929623,1.6716845130549591,observed
1980-10-13,1980,0.0,0.6113898584398172,5.9809356,10.60962723036944,1.7739076269672323,observed
1980-10-14,1980,0.21818374,0.6150508195262844,6.199119,11.224678049895726,1.810689210041227,observed
1980-10-15,1980,0.0,0.6040677966101694,6.199119,11.828745846505894,1.908133344883524,observed
1980-10-16,1980,0.0,0.5857627118644068,6.199119,12.4145085583703,2.0026246271548422,observed
1980-10-17,1980,0.0,0.5564745692883508,6.199119,12.970983127658652,2.0923913441861712,observed
1980-10-18,1980,0.0,0.5418305154574119,6.199119,13.512813643116065,2.179795781413565,observed
1980-10-19,1980,0.0,0.5271864267122948,6.199119,14.04000006982836,2.2648379332049036,observed
1980-10-20,1980,14.97693,0.5052203459658865,21.176048,14.545220415794246,0.6868713286014754,observed
1980-10-21,1980,26.072504,0.5784406849489374,47.24855,15.123661100743183,0.32008730358697673,observed
1980-10-22,1980,0.0,0.637016935186871,47.24855,15.760678035930054,0.3335695571077982,observed
1980-10-23,1980,0.0,0.6040677966101694,47.24855,16.364745832540223,0.34635445296817774,observed
1980-10-24,1980,3.9055037,0.5637965962038202,51.154053,16.92854242874404,0.3309325756973354,observed
1980-10-25,1980,9.4388685,0.5345084885419427,60.592922,17.463050917285983,0.288202817757552,observed
1980-10-26,1980,0.0,0.5381694845425881,60.592922,18.001220401828572,0.29708453966347476,observed
1980-10-27,1980,0.0,0.5198643997968253,60.592922,18.5210848016254,0.30566416218092257,observed
1980-10-28,1980,0.0,0.5052203459658865,60.592922,19.026305147591284,0.31400210541807383,observed
1980-10-29,1980,0.0,0.4869152612201238,60.592922,19.513220408811407,0.32203794926675017,observed
1980-10-30,1980,0.0,0.48325423030529996,60.592922,19.996474639116705,0.3300133730072479,observed
1980-10-31,1980,0.061111577,0.47959323430465445,60.654034,20.47606787342136,0.3375879003843544,observed
1980-11-01,1980,2.5197945,0.48325423030529996,63.17383,20.95932210372666,0.33177223425902147,observed
1980-11-02,1980,0.28457633,0.5235254307116493,63.458405,21.48284753443831,0.33853431534909,observed
1980-11-03,1980,0.5809773,0.5930847736940545,64.03938,22.075932308132366,0.34472431332899584,observed
1980-11-04,1980,0.0,0.6004067656953456,64.03938,22.676339073827712,0.35409989969760264,observed
