Station ID/Identification de la station,Correction Type/Type de correction,Data Type/Type de données,Start Time (UTC)/Heure de début (TUC),End Time (UTC)/Heure de fin (TUC),Applied Time (UTC)/Temps appliqué (TUC),Timezone Offset/Décalage Horaire,Comment/Commentaire,Settings/Paramètre,Parameters Processing Order/Ordre d'application des paramètres
02HE004,Offset,HG,2024-01-18T14:44:00,10000-01-01T00:00:00,2024-02-07T19:28:32,-5,"SRC: -0.003m, WILL NEED TO BE ADJUSTED AFTER NEXT VISIT",Offset:-0.003,Normal
02HE004,CopyPaste,QR,2024-01-07T18:35:00,2024-01-08T22:05:00,2024-01-25T16:28:10,-5,Override: Linear‌Q(t) = (0.23347206384194347)t + 0.4595528943590896‌,,Normal
02HE004,Drift,HG,2023-11-21T12:48:00,2024-01-18T14:43:00,2024-02-07T19:26:50,-5,SRC: -0.003m,"DriftPoints:(Offset:0,Time:2023-11-21T12:48:00Z);(Offset:-0.003,Time:2024-01-18T14:43:00Z)",Normal
02HE004,CopyPaste,HG,2023-10-04T13:25:00,2023-11-21T12:50:00,2023-11-22T17:42:54,-5,"COPY PASTE: due to many missing data pointsOverride: Copy & Paste‌Source Data Set: Stage.Logger@02HE004, time shift: 00:00 minutes.‌",,PreProcessing
02HE004,Drift,HG,2023-09-19T12:15:00,2023-10-04T13:20:00,2023-10-05T14:25:10,-5,SRC APPLIED VISIT TO VISIT: +0.012m,"DriftPoints:(Offset:0,Time:2023-09-19T12:15:00Z);(Offset:0.012,Time:2023-10-04T13:20:00Z)",Normal
02HE004,CopyPaste,HG,2023-08-30T16:45:00,2023-08-30T17:50:00,2023-09-19T15:42:06,-5,"COPY PASTE:Override: Copy & Paste‌Source Data Set: Stage.Logger@02HE004, time shift: 00:00 minutes.‌",,PreProcessing
02HE004,Drift,HG,2023-06-13T14:00:00,2023-07-19T16:40:00,2023-09-26T13:28:44,-5,SRC - ,"DriftPoints:(Offset:0,Time:2023-06-13T14:00:00Z);(Offset:0.003,Time:2023-07-19T16:40:00Z)",Normal
02HE004,DeleteRegion,HG,2023-05-16T14:35:00,2023-05-16T14:40:00,2023-05-16T16:28:33,-5,DISREGARD: FOR SCALING PURPOSES,,Normal
02HE004,Offset,HG,2023-05-16T14:35:00,2023-05-16T14:40:00,2023-05-16T16:26:58,-5,SRC APPLIED AFTER INSTALLATION OF NEW IN WATER SENSOR: +0.026m,Offset:-0.026,Normal
02HE004,Drift,HG,2023-05-16T14:10:00,2023-05-16T14:30:00,2023-05-16T16:29:21,-5,SRC APPLIED +0.026m,"DriftPoints:(Offset:0.026,Time:2023-05-16T14:10:00Z);(Offset:0.026,Time:2023-05-16T14:30:00Z)",Normal
02HE004,DeleteRegion,HG,2023-05-09T17:00:00,2023-05-16T14:05:00,2023-05-16T16:28:11,-5,DISREGARD: FOR SCALING PURPOSES,,Normal
02HE004,CopyPaste,QR,2023-05-09T16:55:00,2023-05-16T14:10:00,2023-05-17T11:36:19,-5,Override: Linear‌Q(t) = (-0.055548554162151736)t + 0.8251859197194492‌,,Normal
02HE004,CopyPaste,QR,2023-02-27T01:20:00,2023-02-28T20:35:00,2023-09-26T14:20:36,-5,ICE - ,,Normal
02HE004,CopyPaste,QR,2023-02-23T14:20:00,2023-02-28T20:35:00,2023-05-01T17:48:12,-5,ICE - Override: Linear‌Q(t) = (0.05309369596143233)t + 0.2672883712845104‌,,Normal
