STATION_NUMBER,date,water_level_m,quality_symbol
08LE053,1923-07-01,4.289000034332275,
08LE053,1923-08-01,2.6730000972747803,
08LE053,1923-09-01,1.850000023841858,
08LE053,1923-10-01,1.4839999675750732,
08LE053,1923-11-01,,
08LE053,1923-12-01,1.1799999475479126,
08LE053,1924-01-01,1.0880000591278076,
08LE053,1924-02-01,0.9660000205039978,
08LE053,1924-03-01,0.9660000205039978,
08LE053,1924-04-01,0.996999979019165,
08LE053,1924-05-01,1.241000056266785,
08LE053,1924-06-01,3.7699999809265137,
08LE053,1924-07-01,3.0999999046325684,
08LE053,1924-08-01,2.184999942779541,
08LE053,1924-09-01,1.8200000524520876,
08LE053,1924-10-01,1.5149999856948853,
08LE053,1924-11-01,1.6059999465942385,
08LE053,1924-12-01,1.4539999961853027,
08LE053,1925-04-01,1.11899995803833,
08LE053,1925-05-01,2.368000030517578,
08LE053,1925-06-01,4.228000164031982,
08LE053,1925-07-01,3.7090001106262207,
08LE053,1925-08-01,2.306999921798706,
08LE053,1925-09-01,1.7890000343322754,
08LE053,1925-10-01,1.5149999856948853,
08LE053,1925-11-01,1.241000056266785,
08LE053,1925-12-01,1.0880000591278076,
08LE053,1926-03-01,,
08LE053,1926-04-01,0.9660000205039978,
08LE053,1926-05-01,2.6429998874664307,
08LE053,1926-06-01,3.007999897003174,
08LE053,1926-07-01,2.733999967575073,
08LE053,1926-08-01,1.88100004196167,
08LE053,1926-09-01,1.4839999675750732,
08LE053,1926-10-01,1.3930000066757202,
08LE053,1926-11-01,1.7890000343322754,
08LE053,1926-12-01,1.6979999542236328,
08LE053,1927-04-01,0.9660000205039978,
08LE053,1927-05-01,1.4229999780654907,
08LE053,1927-06-01,3.0390000343322754,
08LE053,1927-07-01,4.289000034332275,
08LE053,1927-08-01,2.765000104904175,
08LE053,1927-09-01,1.972000002861023,
08LE053,1927-10-01,2.368000030517578,
08LE053,1927-11-01,2.4600000381469727,
08LE053,1927-12-01,2.032999992370605,
08LE053,1928-04-01,1.3619999885559082,
08LE053,1928-05-01,2.094000101089477,
08LE053,1928-06-01,4.959000110626221,
08LE053,1928-07-01,3.8010001182556152,
08LE053,1928-08-01,2.7039999961853027,
08LE053,1928-09-01,1.6369999647140503,
08LE053,1928-10-01,1.241000056266785,
08LE053,1928-11-01,1.0880000591278076,
08LE053,1928-12-01,0.875,
08LE053,1929-04-01,0.6309999823570251,
08LE053,1929-05-01,0.8140000104904175,
08LE053,1929-06-01,2.5820000171661377,
08LE053,1929-07-01,3.252000093460083,
08LE053,1929-08-01,2.062999963760376,
08LE053,1929-09-01,1.5449999570846558,
08LE053,1929-10-01,1.241000056266785,
08LE053,1929-11-01,1.14900004863739,
08LE053,1929-12-01,0.996999979019165,
08LE053,1961-04-01,,
08LE053,1961-05-01,1.4809999465942385,
08LE053,1961-06-01,3.882999897003174,
08LE053,1961-07-01,,
08LE053,1961-08-01,2.157999992370605,
08LE053,1961-09-01,1.4869999885559082,
08LE053,1961-10-01,,
08LE053,1961-11-01,1.2949999570846558,
08LE053,1961-12-01,1.1130000352859497,
08LE053,1962-01-01,0.9449999928474426,
08LE053,1962-02-01,0.7889999747276306,
08LE053,1962-03-01,0.7319999933242798,
08LE053,1962-04-01,,
08LE053,1962-05-01,1.6399999856948853,
08LE053,1962-06-01,2.993000030517578,
08LE053,1962-07-01,,
08LE053,1962-08-01,2.6670000553131104,
08LE053,1962-09-01,,
08LE053,1962-10-01,1.6430000066757202,
08LE053,1962-11-01,1.5670000314712524,
08LE053,1962-12-01,,
08LE053,1963-01-01,1.218999981880188,
08LE053,1963-02-01,0.9570000171661376,
08LE053,1963-03-01,0.9810000061988832,
08LE053,1963-04-01,1.0119999647140503,
08LE053,1963-05-01,1.7130000591278076,
