Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
08NJ061,48.0,"new gauge pool, datum adjustment +5.000m",LogarithmicTable,Provisional/Provisoire,(4.398);
08NJ061,47.001,Upper end extension,LogarithmicTable,Final/Finales,(-0.1);
08NJ061,47.0,added upper end break point for when stage breaches the banks,LogarithmicTable,Final/Finales,(-0.1);
08NJ061,46.0,,LogarithmicTable,Final/Finales,(-0.1);
08NJ061,45.0,,LogarithmicTable,Final/Finales,(0.72:-0.1);(-0.2);
08NJ061,44.0,,LogarithmicTable,Final/Finales,(0.721:-0.22);(0);
08NJ061,43.0,,LogarithmicTable,Final/Finales,(0.715:0.11);(0.273);
08NJ061,42.0,Co-icident with #41 @ 0.9m  5% minor right shift,LinearTable,Final/Finales,
08NJ061,41.0,Near Co-icident with #40 @ 1.1m < 5% minor R shift,LinearTable,Final/Finales,
08NJ061,40.0,Co-icident with #39 @ 0.8m minor bottom  end chang,LinearTable,Final/Finales,
08NJ061,39.0,Co-icident with #38 @ 0.8m,LinearTable,Final/Finales,
08NJ061,38.0,,LinearTable,Final/Finales,
08NJ061,37.0,,LinearTable,Final/Finales,
08NJ061,36.0,,LinearTable,Final/Finales,
08NJ061,35.0,,LinearTable,Final/Finales,
08NJ061,34.0,,LinearTable,Final/Finales,
08NJ061,33.0,,LinearTable,Final/Finales,
08NJ061,32.0,,LinearTable,Final/Finales,
08NJ061,31.0,,LinearTable,Final/Finales,
08NJ061,30.0,,LinearTable,Final/Finales,
08NJ061,29.0,,LinearTable,Final/Finales,
08NJ061,28.0,,LinearTable,Final/Finales,
08NJ061,27.0,,LinearTable,Final/Finales,
08NJ061,26.0,,LinearTable,Final/Finales,
