STATION_NUMBER,REMARK_TYPE_CODE,YEAR,REMARK_EN,REMARK_FR
05EE005,2,2005,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO ICE CONDITIONS.,
05EE005,2,2006,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO ICE CONDITIONS.,
05EE005,2,2008,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO ICE CONDITIONS.,
05EE005,2,2009,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO ICE CONDITIONS.,
05EE005,2,2011,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO ICE CONDITIONS.,
05EE005,2,2015,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO ICE CONDITIONS.,
05EE005,2,2016,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO ESTIMATION,
05EE005,2,2018,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO ICE CONDITIONS.,
05EE005,2,2019,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO ICE CONDITIONS.,
05EE005,2,2023,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO ICE CONDITIONS.,
