STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
06AD006,Water Level,NA,2012,2024,13
06AD006,Instantantaneous Sediment,DI,1974,1997,18
06AD006,Flow,NA,1955,2024,70
06AD006,Sediment in mg/L,NA,1974,1983,10
06AD006,Daily Mean Tonnes,NA,1974,1983,10
