Station ID/Identification de la station,Correction Type/Type de correction,Data Type/Type de données,Start Time (UTC)/Heure de début (TUC),End Time (UTC)/Heure de fin (TUC),Applied Time (UTC)/Temps appliqué (TUC),Timezone Offset/Décalage Horaire,Comment/Commentaire,Settings/Paramètre,Parameters Processing Order/Ordre d'application des paramètres
02HD020,DeleteRegion,HG,2023-06-15T12:35:00,2023-06-15T12:45:00,2023-06-16T14:20:38,-5,DISREGARD: DUE TO ON SITE INTAKE FLUSH,,Normal
02HD020,CopyPaste,QR,2023-02-23T03:50:00,2023-02-26T05:25:00,2023-11-18T17:33:11,-5,Estimated for ice using 02HD019 and 02HD022 as comparison.Override: Freehand‌,,Normal
02HD020,CopyPaste,QR,2023-02-03T07:00:00,2023-02-06T09:55:00,2023-11-18T17:31:31,-5,Estimated for ice using 02HD019 and 02HD022 as comparison.Override: Log Linear‌Q(t) = 0.5416327166316264e^(0.058080256715427755t)‌,,Normal
02HD020,CopyPaste,QR,2023-02-01T01:40:00,2023-02-02T11:25:00,2023-11-18T17:26:34,-5,Estimated for ice using 02HD019 and 02HD022 as comparison.Override: Log Linear‌Q(t) = 0.5651922871606729e^(0.03550205105035203t)‌,,Normal
02HD020,CopyPaste,QR,2023-01-30T10:05:00,2023-01-30T15:15:00,2023-11-18T17:23:58,-5,Estimated for ice using 02HD019 and 02HD022 as comparison.Override: Log Linear‌Q(t) = 0.5686641530780092e^(0.2204042026182745t)‌,,Normal
02HD020,Drift,HG,2023-01-23T16:33:00,2023-03-28T13:10:00,2023-03-28T19:04:07,-5,SRC APPLIED VISIT TO VISIT: -0.004m,"DriftPoints:(Offset:0,Time:2023-01-23T16:33:00Z);(Offset:-0.004,Time:2023-03-28T13:10:00Z)",Normal
02HD020,CopyPaste,QR,2023-01-14T10:45:00,2023-01-17T00:20:00,2023-02-23T14:00:10,-5,ICEOverride: Log Linear‌Q(t) = 0.5753378665603003e^(-0.021920122852686554t)‌,,Normal
02HD020,CopyPaste,QR,2022-12-24T01:05:00,2022-12-28T08:40:00,2023-01-13T17:00:01,-5,ICEOverride: Log Linear‌Q(t) = 0.6466644382880281e^(-0.06627116056758288t)‌,,Normal
02HD020,CopyPaste,QR,2022-12-12T20:45:00,2022-12-15T04:15:00,2023-01-13T16:54:15,-5,ICE Override: Log Linear‌Q(t) = 0.41712757827899377e^(-0.022659752534332257t)‌,,Normal
02HD020,DeleteRegion,HG,2022-10-19T12:40:00,2022-10-19T12:45:00,2022-10-20T18:49:30,-5,Disregard - well intakes flushed,,Normal
02HD020,DeleteRegion,HG,2022-06-15T12:30:00,2022-06-15T12:40:00,2022-06-16T16:59:00,-5,Well intakes flushed,,Normal
02HD020,DeleteRegion,HG,2022-04-07T19:20:00,2022-04-07T19:30:00,2022-04-08T16:41:46,-5,Orifice purged,,Normal
02HD020,CopyPaste,QR,2022-03-03T22:10:00,2022-03-05T01:15:00,2022-03-22T13:49:27,-5,ICEOverride: Log Linear‌Q(t) = 0.5727624121281996e^(0.016700489815134674t)‌,,Normal
02HD020,CopyPaste,QR,2022-02-22T19:45:00,2022-03-01T02:05:00,2022-03-22T13:42:02,-5,ICEOverride: Log Linear‌Q(t) = 0.664027530465992e^(-0.020595285355133133t)‌,,Normal
