STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
09EA004,Water Level,NA,2011,2024,14
09EA004,Flow,NA,1974,2024,51
