STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
06OA007,Water Level,NA,2004,2023,20
06OA007,Flow,NA,2004,2023,20
