STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
10ED001,Water Level,NA,2002,2021,20
10ED001,Flow,NA,1942,2021,78
