Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
01DR001,34.01,"Curve 34.01 a clone of 34.00. Curve extenion at high end during rain event on Nov 23, 2021.",LogarithmicTable,Provisional/Provisoire,(1:0.675);(1.49:0.775);(0.875);
01DR001,34.00,New curve based on 2020 MM. Continued trend of MM plotting to the left in the mid range. Refinement.,LogarithmicTable,Final/Finales,(1:0.675);(1.49:0.775);(0.875);
01DR001,33.00,Curve based mainly on 2017 & 18 unshifted  MM's and general trend of MM plotting to the right.,LogarithmicTable,Final/Finales,(0.9993:0.675);(1.5871:0.855);(0.855);
01DR001,32.01,Clone of 32.00 but extended the high end.,LogarithmicTable,Final/Finales,(0.705);
01DR001,32.000,New rating 32.000 based on 2014 MM. Shift applied.,LogarithmicTable,Final/Finales,(0.705);
01DR001,31.000,New curve Log-Log based on 2013 MM. Low end change.,LogarithmicTable,Final/Finales,(0.802);
01DR001,30,Based on 2012 MM and creation of Log-Log,LogarithmicTable,Final/Finales,(0.772);
01DR001,29.000,Change based on 2010 MM. Between .670 - 2.150m.,LinearTable,Final/Finales,
01DR001,28.000,Curve change from 0.723m - 1.355m based on 09 MM's,LinearTable,Final/Finales,
01DR001,28.000-SC1,,LinearTable,Final/Finales,
01DR001,27.000,New curve 27 between  1.80-3.50m and .740-1.20m,LinearTable,Final/Finales,
01DR001,26.000,New curve based on 2007 MM. (0.740-1.500m),LinearTable,Final/Finales,
01DR001,25.000,No change to curve #25 based on 2006 MM,LinearTable,Final/Finales,
01DR001,24.000,"Low End Refinement, Medium Range Change",LinearTable,Final/Finales,
01DR001,23.000,,LinearTable,Final/Finales,
01DR001,22.000,,LinearTable,Final/Finales,
01DR001,21.000,,LinearTable,Final/Finales,
01DR001,20.000,,LinearTable,Final/Finales,
01DR001,19.000,,LinearTable,Final/Finales,
01DR001,18.000,,LinearTable,Final/Finales,
01DR001,17.000,,LinearTable,Final/Finales,
01DR001,16.000,,LinearTable,Final/Finales,
