STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
07HF002,Water Level,NA,2012,2023,12
07HF002,Instantantaneous Sediment,DI,1974,1993,19
07HF002,Flow,NA,1971,2023,53
07HF002,Sediment in mg/L,NA,1974,1983,10
07HF002,Daily Mean Tonnes,NA,1974,1983,10
