Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
05DB005,12.00,"Update of channel conditions after 2022 Highwater event. Three segments based off section, channel and overbank controls.",LogarithmicTable,Provisional/Provisoire,(1.392:1.155);(3.263:1.21);(2.13);
05DB005,11.00,upgrade from old compumod curve,LogarithmicTable,Final/Finales,(0.827);
05DB005,10.000,,LinearTable,Final/Finales,
05DB005,9.000,,LinearTable,Final/Finales,
05DB005,9.000-SC3,,LinearTable,Final/Finales,
05DB005,8.000,,LinearTable,Final/Finales,
05DB005,8.000-SC2,,LinearTable,Final/Finales,
05DB005,8.000-SC1,,LinearTable,Final/Finales,
05DB005,7.000,,LinearTable,Final/Finales,
05DB005,6.000,,LinearTable,Final/Finales,
