STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
07EC003,Water Level,NA,2011,2024,14
07EC003,Flow,NA,1976,2024,49
